指標名,薬局,,,,,,
出典,病院なび,,,,,,
年次,2021/2/15取得,,,,,,
URL,https://byoinnavi.jp/,,,,,,
備考,"（2019年度：889件、2020年度：1,315件）",,,,,,
,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,URL
品川区,平塚２丁目,-,"東京都品川区平塚2-18-6

",35.615842,139.713324,日生薬局戸越銀座店,https://byoinnavi.jp/pharm/206415
品川区,平塚２丁目,-,"東京都品川区平塚2-17-13

",35.615544,139.714661,サンドラッグ戸越銀座駅前店,https://byoinnavi.jp/pharm/206414
品川区,平塚３丁目,-,"東京都品川区平塚3-4-1

",35.616082,139.712163,スリーアイ薬局戸越銀座店,https://byoinnavi.jp/pharm/206416
江東区,平野２丁目,-,"東京都江東区平野2-11-5

",35.678130,139.803905,どらっぐぱぱす 江東平野店,https://byoinnavi.jp/pharm/204254
江東区,平野３丁目,-,"東京都江東区平野3-2-10

",35.677089,139.806311,フラワー薬局木場店,https://byoinnavi.jp/pharm/204255
新宿区,弁天町,-,"東京都新宿区弁天町87-2

",35.701855,139.726936,ミキ薬局牛込店,https://byoinnavi.jp/pharm/205597
中央区,豊海町,-,"東京都中央区豊海町2-2

",35.653916,139.771357,さくら薬局豊海店,https://byoinnavi.jp/pharm/202208
江東区,豊洲２丁目,-,"東京都江東区豊洲2-5-3

",35.658361,139.792201,タカラ薬局豊洲,https://byoinnavi.jp/pharm/204197
江東区,豊洲２丁目,-,"東京都江東区豊洲2-1-14

",35.655998,139.794125,ハックドラッグららぽーと豊洲店,https://byoinnavi.jp/pharm/204196
江東区,豊洲３丁目,-,"東京都江東区豊洲3-5-21

",35.658698,139.795833,ナチュラルローソンクオール薬局豊洲3丁目店,https://byoinnavi.jp/pharm/204198
江東区,豊洲４丁目,-,"東京都江東区豊洲4-4-28 浦島ビル1F

",35.653710,139.797821,杏林堂薬局 豊洲店,https://byoinnavi.jp/pharm/263838
江東区,豊洲４丁目,-,"東京都江東区豊洲4-9-13東京フロントコートクリニック

",35.655181,139.800428,りゅう薬局,https://byoinnavi.jp/pharm/252904
江東区,豊洲４丁目,-,"東京都江東区豊洲4-4-28

",35.653710,139.797821,江東区薬剤師会豊洲薬局南店,https://byoinnavi.jp/pharm/204200
江東区,豊洲４丁目,-,"東京都江東区豊洲4-1-21

",35.654255,139.797354,クオール薬局豊洲駅前店,https://byoinnavi.jp/pharm/204199
品川区,豊町１丁目,-,"東京都品川区豊町1-4-13

",35.614255,139.722657,サラダ薬局,https://byoinnavi.jp/pharm/206345
品川区,豊町４丁目,-,"東京都品川区豊町4-3-20

",35.606801,139.719765,ゆたか調剤薬局,https://byoinnavi.jp/pharm/206346
品川区,豊町５丁目,-,"東京都品川区豊町5-1-14

",35.606308,139.718205,木の葉薬局,https://byoinnavi.jp/pharm/260649
品川区,豊町６丁目,-,"東京都品川区豊町6-6-6

",35.606091,139.716516,サラダ薬局豊町支店,https://byoinnavi.jp/pharm/206348
江東区,北砂２丁目,-,"東京都江東区北砂2-17-1

",35.682223,139.825726,はなまる薬局 北砂店,https://byoinnavi.jp/pharm/275850
江東区,北砂２丁目,-,"東京都江東区北砂2-14-17

",35.681833,139.827235,アポス石田薬局,https://byoinnavi.jp/pharm/204139
江東区,北砂２丁目,-,"東京都江東区北砂2-6-6

",35.679327,139.827280,ニスモ薬局,https://byoinnavi.jp/pharm/204140
江東区,北砂２丁目,-,"東京都江東区北砂2-1-20

",35.679131,139.827220,外山薬局,https://byoinnavi.jp/pharm/204138
江東区,北砂３丁目,-,"東京都江東区北砂3-14-20

",35.681710,139.828771,原田薬局,https://byoinnavi.jp/pharm/204141
江東区,北砂３丁目,-,"東京都江東区北砂3-35-21

",35.679589,139.829578,柳屋薬局,https://byoinnavi.jp/pharm/204143
江東区,北砂３丁目,-,"東京都江東区北砂3-2-25

",35.681638,139.828042,みつばち薬局,https://byoinnavi.jp/pharm/204142
江東区,北砂４丁目,-,"東京都江東区北砂4丁目4番14号

",35.677183,139.827953,さかい川薬局,https://byoinnavi.jp/pharm/265147
江東区,北砂４丁目,-,"東京都江東区北砂4-35-11クレアーレ4-1F

",35.677673,139.833989,みどり薬局北砂店,https://byoinnavi.jp/pharm/204145
江東区,北砂４丁目,-,"東京都江東区北砂4-40-13

",35.680042,139.834746,枝川薬局支店,https://byoinnavi.jp/pharm/204146
江東区,北砂４丁目,-,"東京都江東区北砂4-18-12

",35.679330,139.830869,サンドラッグ砂町銀座店,https://byoinnavi.jp/pharm/204144
江東区,北砂５丁目,-,"東京都江東区北砂5-20 8号棟A区画

",35.683454,139.832822,株式会社ファーマみらい 共創未来 北砂5丁目薬局,https://byoinnavi.jp/pharm/259369
江東区,北砂５丁目,-,"東京都江東区北砂5-15-6

",35.681416,139.834715,仁生堂薬局本店,https://byoinnavi.jp/pharm/204148
江東区,北砂５丁目,-,"東京都江東区北砂5-1-6

",35.680574,139.831499,仁生堂薬局総合店,https://byoinnavi.jp/pharm/204147
江東区,北砂６丁目,-,"東京都江東区北砂6-1-4

",35.680458,139.835394,パレット薬局北砂店,https://byoinnavi.jp/pharm/204149
江東区,北砂６丁目,-,"東京都江東区北砂6-27-18

",35.680650,139.838476,メディトピア江東薬局,https://byoinnavi.jp/pharm/204151
江東区,北砂６丁目,-,"東京都江東区北砂6-20-19

",35.684391,139.838679,クスリのシンワ,https://byoinnavi.jp/pharm/204150
新宿区,北新宿１丁目,-,"東京都新宿区北新宿1-8-17

",35.701756,139.694914,土方薬局,https://byoinnavi.jp/pharm/205626
新宿区,北新宿１丁目,-,"東京都新宿区北新宿1-1-20新宿三信ビル1F

",35.698163,139.697188,さくら薬局,https://byoinnavi.jp/pharm/252807
新宿区,北新宿２丁目,-,"東京都新宿区北新宿2-21-1-3F

",35.696383,139.688420,アガペ新宿薬局,https://byoinnavi.jp/pharm/205627
新宿区,北新宿３丁目,-,"東京都新宿区北新宿3-4-1

",35.702077,139.694016,スギ薬局北新宿3丁目店,https://byoinnavi.jp/pharm/205628
新宿区,北新宿４丁目,-,"東京都新宿区北新宿4-32-10

",35.706777,139.689214,丸美屋薬局北新宿店,https://byoinnavi.jp/pharm/205629
新宿区,北新宿４丁目,-,"東京都新宿区北新宿4-8-16

",35.709444,139.693543,ウェルパーク調剤薬局新宿小滝橋店,https://byoinnavi.jp/pharm/205630
新宿区,北新宿４丁目,-,"東京都新宿区北新宿4-8-18

",35.709276,139.693821,セガミ薬局北新宿店,https://byoinnavi.jp/pharm/205631
港区,北青山２丁目,-,"東京都港区北青山2-7-20 第2猪瀬ビル1階

",35.670664,139.717043,あすか薬局,https://byoinnavi.jp/pharm/162605
港区,北青山２丁目,-,"東京都港区北青山2-7-22

",35.670873,139.717103,(有)慶応堂鈴木薬局,https://byoinnavi.jp/pharm/202534
港区,北青山２丁目,-,"東京都港区北青山2-12-5

",35.671124,139.715769,ナチュラルローソンクオール薬局北青山二丁目店,https://byoinnavi.jp/pharm/202533
港区,北青山３丁目,-,"東京都港区北青山3-10-6第2秋月ビル1F

",35.664325,139.710946,フレンド薬局表参道店,https://byoinnavi.jp/pharm/181024
港区,北青山３丁目,-,"東京都港区北青山3-3-10 紀文堂ビル1階

",35.668156,139.714856,薬局青山,https://byoinnavi.jp/pharm/162620
港区,北青山３丁目,-,"東京都港区北青山3-3-13 共和五番館1階

",35.667800,139.714461,ニホンドウ漢方ブティック 青山店,https://byoinnavi.jp/pharm/162614
港区,北青山３丁目,-,"東京都港区北青山3-15-13

",35.664231,139.709019,(株)アクシスアン,https://byoinnavi.jp/pharm/202535
品川区,北品川２丁目,-,"東京都品川区北品川2-9-23

",35.618349,139.742900,トモ薬局,https://byoinnavi.jp/pharm/206291
品川区,北品川２丁目,-,"東京都品川区北品川2-8-5

",35.618475,139.743573,(有)白金薬局 品川店,https://byoinnavi.jp/pharm/206290
品川区,北品川３丁目,-,"東京都品川区北品川3-3-8三徳ビル1F

",35.621228,139.739173,ゆりかもめ薬局,https://byoinnavi.jp/pharm/206294
品川区,北品川３丁目,-,"東京都品川区北品川3-3-5日本綜合地所御殿山ビル1F

",35.621635,139.738871,アゼリア薬局,https://byoinnavi.jp/pharm/206293
品川区,北品川３丁目,-,"東京都品川区北品川3-11-16

",35.616673,139.740036,品川薬剤師会薬局,https://byoinnavi.jp/pharm/206292
品川区,北品川５丁目,-,"東京都品川区北品川5-4-1

",35.621779,139.731793,たんぽぽ薬局大崎店,https://byoinnavi.jp/pharm/260090
渋谷区,本町１丁目,-,"東京都渋谷区本町1-4-15

",35.681465,139.685417,金輪堂山崎薬局,https://byoinnavi.jp/pharm/201164
渋谷区,本町１丁目,-,"東京都渋谷区本町1-4-3

",35.681574,139.685141,初台鈴薬局,https://byoinnavi.jp/pharm/253749
渋谷区,本町２丁目,-,"東京都渋谷区本町2-4-6

",35.683756,139.683892,不動薬局,https://byoinnavi.jp/pharm/201169
渋谷区,本町２丁目,-,"東京都渋谷区本町2-43-1

",35.684461,139.684264,ドラッグユニオン,https://byoinnavi.jp/pharm/201170
渋谷区,本町２丁目,-,"東京都渋谷区本町2-39-19

",35.684155,139.683260,(有)佐野薬局,https://byoinnavi.jp/pharm/201168
渋谷区,本町２丁目,-,"東京都渋谷区本町2-33-5

",35.683750,139.682419,荻原薬局,https://byoinnavi.jp/pharm/201167
渋谷区,本町２丁目,-,"東京都渋谷区本町2-27-1

",35.683419,139.681486,(株)一二三薬局,https://byoinnavi.jp/pharm/201166
渋谷区,本町２丁目,-,"東京都渋谷区本町2-12-1

",35.683054,139.681165,天山堂薬局,https://byoinnavi.jp/pharm/201165
渋谷区,本町４丁目,-,"東京都渋谷区本町4-16-10

",35.687876,139.679708,ハラダ薬局 渋谷本町店,https://byoinnavi.jp/pharm/259892
港区,麻布十番１丁目,-,"東京都港区麻布十番1-7-1

",35.656656,139.734515,麻布十番調剤薬局,https://byoinnavi.jp/pharm/278349
港区,麻布十番１丁目,-,"東京都港区麻布十番1-5-2 フローラ麻布1階

",35.657590,139.732664,薬局六本木ファーマシィ,https://byoinnavi.jp/pharm/162622
港区,麻布十番１丁目,-,"東京都港区麻布十番1-8-10

",35.656021,139.735520,永井薬局,https://byoinnavi.jp/pharm/162591
港区,麻布十番１丁目,-,"東京都港区麻布十番1-7-11

",35.656304,139.734538,オバタ薬局,https://byoinnavi.jp/pharm/202612
港区,麻布十番２丁目,-,"東京都港区麻布十番2-2-7

",35.655247,139.735618,南山堂薬局 麻布十番店,https://byoinnavi.jp/pharm/202614
港区,麻布十番２丁目,-,"東京都港区麻布十番2-18-1

",35.654560,139.735975,薬局麻布十番,https://byoinnavi.jp/pharm/162599
港区,麻布十番２丁目,-,"東京都港区麻布十番2-8-10

",35.655419,139.734477,マツモトキヨシ 麻布十番店,https://byoinnavi.jp/pharm/202617
港区,麻布十番２丁目,-,"東京都港区麻布十番2-20-2

",35.655202,139.736748,ドラッグストア・スマイル 麻布店,https://byoinnavi.jp/pharm/202615
港区,麻布十番２丁目,-,"東京都港区麻布十番2-3-9

",35.655426,139.735112,くすりの福太郎麻布十番店,https://byoinnavi.jp/pharm/202616
港区,麻布十番２丁目,-,"東京都港区麻布十番2-11-5

",35.654006,139.734385,スロースタイル薬局,https://byoinnavi.jp/pharm/202613
港区,麻布十番３丁目,-,"東京都港区麻布十番3-7-11 シャトーデスポワール麻布101号

",35.653605,139.734750,トモズ 麻布十番店,https://byoinnavi.jp/pharm/202618
港区,麻布十番３丁目,-,"東京都港区麻布十番3-14-3

",35.652833,139.736255,城南薬局,https://byoinnavi.jp/pharm/162590
港区,麻布十番３丁目,-,"東京都港区麻布十番3-6-10 キャッスル麻布101

",35.653215,139.734652,十番ファーマシー薬局,https://byoinnavi.jp/pharm/162589
中央区,明石町,-,"東京都中央区明石町11-15

",35.667089,139.774811,望星築地薬局,https://byoinnavi.jp/pharm/202192
中央区,明石町,-,"東京都中央区明石町11-3

",35.666951,139.775152,つくだ調剤薬局,https://byoinnavi.jp/pharm/259757
中央区,明石町,-,"東京都中央区明石町8-1聖路加タワー2F

",35.667013,139.778628,薬局エスエルファーマシー,https://byoinnavi.jp/pharm/252803
中央区,明石町,-,"東京都中央区明石町11-6加健築地ビル1F

",35.666951,139.775686,加健調剤薬局,https://byoinnavi.jp/pharm/252808
中央区,明石町,-,"東京都中央区明石町8-1

",35.667013,139.778628,(株)エヌ・エス・ライフコーポレーション,https://byoinnavi.jp/pharm/202194
中央区,明石町,-,"東京都中央区明石町11-3

",35.666951,139.775152,かちどき薬局築地店,https://byoinnavi.jp/pharm/202193
江東区,毛利１丁目,-,"東京都江東区毛利1-2-10新居ビル1F

",35.690473,139.812154,株式会社ファーマみらい みどり調剤薬局 毛利店,https://byoinnavi.jp/pharm/252794
江東区,毛利１丁目,-,"東京都江東区毛利1-1-14

",35.690495,139.811972,かちどき薬局毛利店,https://byoinnavi.jp/pharm/204309
江東区,毛利１丁目,-,"東京都江東区毛利1-2-10

",35.690473,139.812154,ヘルス薬局,https://byoinnavi.jp/pharm/204310
江東区,木場２丁目,-,"東京都江東区木場2-21-2 木場スカイハイム1F

",35.669036,139.804638,杏林堂薬局 木場駅前店,https://byoinnavi.jp/pharm/263837
江東区,木場５丁目,-,"東京都江東区木場5-8-8

",35.671163,139.808316,木場サンテ薬局,https://byoinnavi.jp/pharm/204186
江東区,木場５丁目,-,"東京都江東区木場5-4-10

",35.669586,139.807082,ランド薬局,https://byoinnavi.jp/pharm/204185
江東区,木場６丁目,-,"東京都江東区木場6-13-12 コーポ千代乃1F

",35.668359,139.807115,杏林堂薬局 木場店,https://byoinnavi.jp/pharm/263832
江東区,木場６丁目,-,"東京都江東区木場6-13-12

",35.668359,139.807115,杏林堂薬局木場店,https://byoinnavi.jp/pharm/204187
江東区,門前仲町１丁目,-,"東京都江東区門前仲町1-6-14グリーンキャピタル門前仲町1

",35.673267,139.793470,マエノ薬局門前仲町店,https://byoinnavi.jp/pharm/204289
江東区,門前仲町１丁目,-,"東京都江東区門前仲町1-4-8

",35.672265,139.794424,くすりの福太郎 門前仲町店,https://byoinnavi.jp/pharm/204288
江東区,門前仲町１丁目,-,"東京都江東区門前仲町1-13-10

",35.673452,139.795236,ドラッグ・オゾン門前仲町店,https://byoinnavi.jp/pharm/204286
江東区,門前仲町１丁目,-,"東京都江東区門前仲町1-20-3

",35.673883,139.795491,(有)秋山調剤薬局,https://byoinnavi.jp/pharm/204287
江東区,門前仲町２丁目,-,"東京都江東区門前仲町2-6-4

",35.672820,139.795665,大栄薬局,https://byoinnavi.jp/pharm/204294
江東区,門前仲町２丁目,-,"東京都江東区門前仲町2-6-2

",35.672845,139.795480,スター調剤薬局,https://byoinnavi.jp/pharm/204293
江東区,門前仲町２丁目,-,"東京都江東区門前仲町2-5-11

",35.672467,139.795430,薬ヒグチ 新門前仲町店,https://byoinnavi.jp/pharm/204292
江東区,門前仲町２丁目,-,"東京都江東区門前仲町2-3-9

",35.671641,139.795647,くすりの福太郎門前仲町2丁目店,https://byoinnavi.jp/pharm/204291
新宿区,矢来町,-,"東京都新宿区矢来町75-1ライオンズマンション第2-101

",35.702415,139.732859,千代田薬局,https://byoinnavi.jp/pharm/205803
千代田区,有楽町１丁目,大丸有,"東京都千代田区有楽町1-7-1

",35.674588,139.761515,エール薬局日比谷店,https://byoinnavi.jp/pharm/202887
千代田区,有楽町１丁目,大丸有,"東京都千代田区有楽町1-6-10

",35.673659,139.760734,日比谷プラザ薬局,https://byoinnavi.jp/pharm/202886
千代田区,有楽町２丁目,大丸有,"東京都千代田区有楽町2-8-5

",35.674342,139.762905,マツモトキヨシ 有楽町二丁目店,https://byoinnavi.jp/pharm/202890
千代田区,有楽町２丁目,大丸有,"東京都千代田区有楽町2-10-1

",35.674890,139.764331,千代田薬局,https://byoinnavi.jp/pharm/202888
千代田区,有楽町２丁目,大丸有,"東京都千代田区有楽町2-7-1

",35.674112,139.763583,ビーケアセイジョー 有楽町店,https://byoinnavi.jp/pharm/202889
江東区,有明１丁目,-,"東京都江東区有明1-4-11

",35.637139,139.787248,ケーファーマシー株式会社 有明ファミリー薬局,https://byoinnavi.jp/pharm/252960
江東区,有明３丁目,-,"東京都江東区有明3-7-3

",35.634400,139.792637,有明薬局,https://byoinnavi.jp/pharm/204137
新宿区,余丁町,-,"東京都新宿区余丁町9-4

",35.697844,139.715451,抜弁天薬局,https://byoinnavi.jp/pharm/205662
新宿区,余丁町,-,"東京都新宿区余丁町8-6

",35.697567,139.713472,レジーナ薬局 東新宿店,https://byoinnavi.jp/pharm/205661
新宿区,余丁町,-,"東京都新宿区余丁町6-21

",35.696897,139.713527,コスモドラッグ,https://byoinnavi.jp/pharm/205660
