指標名,観光地,,,,,,,,
出典,Tripadvisor,,,,,,,,
年次,2021/2/17 取得,,,,,,,,
URL,https://www.tripadvisor.jp/,,,,,,,,
備考,"（2019年度：2,042件、2020年度：2,985件）",,,,,,,,
,,,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,カテゴリ,星,レビュー数
江東区,大島９丁目,-,東京都江東区大島９－１－１５,35.687794,139.846725,中川船番所資料館,美術館・博物館,3.5,40件
江東区,辰巳２丁目,-,東京都江東区辰巳２－８－１０,35.647545,139.818619,東京辰巳国際水泳場,,4,50件
江東区,辰巳２丁目,-,東京都江東区辰巳２－１－３５,35.650246,139.814972,辰巳の森海浜公園,自然・公園,4,38件
江東区,辰巳２丁目,-,東京都江東区辰巳１丁目,35.645767,139.814301,辰巳の森 緑道公園,自然・公園,3.5,11件
江東区,辰巳２丁目,-,東京都江東区辰巳２,35.650244,139.814964,辰巳の森緑道公園,自然・公園,3.5,6件
江東区,辰巳３丁目,-,東京都江東区辰巳３－２,35.645332,139.815979,辰巳第二パーキングエリア,,4.5,2件
江東区,辰巳３丁目,-,東京都江東区辰巳３－１－７,35.643307,139.809723,辰巳第一パーキングエリア 上り,,4,1件
江東区,潮見１丁目,-,東京都江東区潮見１－１－１,35.655611,139.810172,江東区スポーツ施設潮見野球場 庭球場,,3.5,3件
江東区,潮見１丁目,-,東京都江東区潮見１－１－１,35.655306,139.808905,潮見運動公園,自然・公園,3.5,2件
江東区,冬木,-,東京都江東区冬木２２－３１,35.675385,139.800125,冬木弁天堂,名所・有名スポット,3.5,15件
江東区,冬木,-,東京都江東区冬木２２,35.675892,139.800446,坪井信道日習堂跡,名所・有名スポット,3,1件
江東区,冬木,-,東京都江東区木場３,35.672894,139.802902,鶴歩橋,,4,1件
江東区,東雲２丁目,-,東京都江東区,35.641209,139.800797,東北急行バス,,3.5,6件
江東区,東砂１丁目,-,東京都江東区東砂１－４－６,35.683033,139.840652,上妙寺,名所・有名スポット,3.5,7件
江東区,東砂１丁目,-,東京都江東区東砂１－４－１０,35.682480,139.840805,因速寺,名所・有名スポット,3,5件
江東区,東砂１丁目,-,東京都江東区東砂１－４－６,35.683238,139.840824,鬼子母神道道標,名所・有名スポット,3,1件
江東区,東砂１丁目,-,東京都江東区大島８,35.685955,139.839386,塩の道,名所・有名スポット,3,1件
江東区,東砂３丁目,-,東京都江東区東砂８－２２先荒川砂町水辺公園,35.678684,139.845200,江東花火大会,,4,19件
江東区,東砂３丁目,-,東京都江東区東砂３丁目１７,35.681499,139.841751,生田神社,,3.5,2件
江東区,東砂３丁目,-,東京都江東区東砂３－２８－１３荒川河川敷内,35.680176,139.844986,江東区スポーツ施設荒川 砂町庭球場,名所・有名スポット,3,1件
江東区,東砂４丁目,-,東京都江東区東砂４－２０,35.677834,139.838694,城東公園,自然・公園,3,7件
江東区,東砂５丁目,-,東京都江東区東砂５丁目４,35.676498,139.840637,中田稲荷神社,名所・有名スポット,3,1件
江東区,東砂６丁目,-,東京都江東区東砂６丁目１３－４,35.673130,139.841034,東砂天祖神社,名所・有名スポット,3,1件
江東区,東砂６丁目,-,東京都江東区東砂,35.671324,139.846621,葛西橋,名所・有名スポット,3,3件
江東区,東砂７丁目,-,東京都江東区東砂７丁目１２－２,35.673038,139.840286,地蔵堂,名所・有名スポット,3,1件
江東区,東陽３丁目,-,東京都江東区東陽３－８－１１,35.669567,139.809067,関東大震災横死者供養塔,名所・有名スポット,3,3件
江東区,東陽３丁目,-,東京都江東区東陽３－２１,35.668742,139.811252,洲崎川緑道公園,自然・公園,3,1件
江東区,東陽４丁目,-,東京都江東区東陽４丁目１１,35.672642,139.816452,平井新田塩浜跡,,3.5,2件
江東区,東陽４丁目,-,東京都江東区東陽４丁目４－３,35.670135,139.817566,深川親子地蔵尊,名所・有名スポット,3,3件
江東区,東陽５丁目,-,東京都江東区東陽５丁目１２,35.673481,139.811569,川の記憶碑,名所・有名スポット,3,1件
江東区,東陽６丁目,-,東京都江東区東陽６－１－１３,35.674412,139.811510,江東区スポーツ施設豊住庭球場,名所・有名スポット,3,4件
江東区,東陽７丁目,-,東京都江東区南砂１－１－１,35.674119,139.816433,横十間川親水公園,自然・公園,3.5,16件
江東区,南砂１丁目,-,東京都江東区南砂１,35.676491,139.821671,尾高橋,,3.5,2件
江東区,南砂２丁目,-,東京都江東区南砂２－３２,35.675175,139.825729,南砂線路公園,自然・公園,3,2件
江東区,南砂２丁目,-,東京都江東区南砂２丁目３５,35.674061,139.821045,南砂緑道公園,自然・公園,3,3件
江東区,南砂３丁目,-,東京都江東区南砂３－４－２,35.672916,139.826706,仙気稲荷神社,,3.5,6件
江東区,南砂３丁目,-,東京都江東区南砂３－１４,35.669926,139.832718,南砂三丁目公園,自然・公園,3.5,6件
江東区,南砂３丁目,-,東京都江東区南砂３丁目１４－２５,35.668934,139.833008,メトロ スナチカ,名所・有名スポット,3,2件
江東区,南砂３丁目,-,東京都江東区南砂３－１４,35.670666,139.833978,東京都南砂町地盤沈下観測所,名所・有名スポット,2.5,2件
江東区,南砂５丁目,-,東京都江東区南砂５－２４,35.675182,139.835388,旧大石家住宅,名所・有名スポット,3,14件
江東区,南砂６丁目,-,東京都江東区南砂６－７－１５,35.671906,139.836548,トピレックプラザ,,3,5件
江東区,南砂７丁目,-,東京都江東区南砂７－１４－１８,35.669275,139.837602,富賀岡八幡宮,名所・有名スポット,3.5,11件
江東区,白河１丁目,-,東京都江東区白河１－３－２８,35.680950,139.800797,深川江戸資料館,名所・有名スポット,4.5,308件
江東区,白河１丁目,-,東京都江東区白河１－３－３２,35.681255,139.799881,霊巌寺,名所・有名スポット,3.5,43件
江東区,白河１丁目,-,東京都江東区白河１－１－８,35.681030,139.799255,雄松院,名所・有名スポット,3,6件
江東区,白河１丁目,-,東京都江東区白河１－５,35.682243,139.800140,干鰮場跡,名所・有名スポット,3,3件
江東区,白河２丁目,-,東京都江東区白河２－７－１０,35.682098,139.803375,宜雲寺,名所・有名スポット,3,2件
江東区,白河２丁目,-,東京都江東区白河２－２０－４,35.683260,139.802648,行成稲荷神社,名所・有名スポット,3,2件
江東区,白河２丁目,-,東京都江東区森下３丁目,35.683866,139.800796,西深川橋,名所・有名スポット,3,2件
江東区,富岡１丁目,-,東京都江東区富岡１－１７－１３,35.672890,139.798325,深川不動堂,名所・有名スポット,4,309件
江東区,富岡１丁目,-,東京都江東区富岡１－２０－３,35.671875,139.799561,富岡八幡宮,名所・有名スポット,4,325件
江東区,富岡１丁目,-,東京都江東区富岡１－２０－３富岡八幡宮,35.671902,139.799606,深川祭,,4,22件
江東区,富岡１丁目,-,東京都江東区富岡１,35.672859,139.797470,深川公園,自然・公園,3.5,17件
江東区,富岡１丁目,-,東京都江東区富岡１－１５－１,35.672066,139.797836,永代寺,名所・有名スポット,3.5,38件
江東区,富岡１丁目,-,東京都江東区富岡１,35.671864,139.797684,人情深川ご利益通り,名所・有名スポット,3.5,10件
江東区,富岡１丁目,-,東京都江東区富岡１丁目２０－３富岡八幡宮,35.671879,139.800201,横綱力士碑,名所・有名スポット,3.5,5件
江東区,富岡１丁目,-,東京都江東区富岡１丁目２３－１１,35.671097,139.799026,伊能忠敬像,名所・有名スポット,3.5,7件
江東区,富岡１丁目,-,東京都江東区富岡１－２０－１,35.671692,139.800278,七渡神社,名所・有名スポット,3,3件
江東区,富岡１丁目,-,東京都江東区富岡１丁目１４,35.672874,139.797501,明治三七八年役戦死者忠魂碑,名所・有名スポット,3,5件
江東区,富岡１丁目,-,東京都江東区富岡１－２３－１３富岡八幡宮,35.671036,139.799301,大関力士碑,名所・有名スポット,3.5,5件
江東区,富岡１丁目,-,東京都江東区富岡１－２０富岡八幡宮,35.671413,139.799957,木場木遣之碑,名所・有名スポット,3,4件
江東区,富岡１丁目,-,東京都江東区富岡１－１４深川公園,35.672836,139.797455,富岡八幡宮別当 永代寺跡,名所・有名スポット,2.5,4件
江東区,富岡１丁目,-,東京都江東区富岡１－１７,35.672863,139.798584,和倉橋親柱 2基,名所・有名スポット,3,2件
江東区,富岡１丁目,-,東京都江東区富岡１－１９,35.672638,139.800751,旧新田橋,,3.5,3件
江東区,富岡１丁目,-,東京都江東区富岡１－１７－９,35.672279,139.798904,江東区 深川庭球場,レジャー施設,,
江東区,富岡２丁目,-,東京都江東区富岡１丁目１９－１,35.671776,139.800751,八幡橋,名所・有名スポット,3.5,6件
江東区,富岡２丁目,-,東京都江東区富岡２丁目５－６,35.671661,139.800613,八幡堀遊歩道,名所・有名スポット,3,5件
江東区,富岡２丁目,-,東京都江東区富岡２－４,35.671608,139.801468,三十三間堂跡モニュメント,名所・有名スポット,3.5,3件
江東区,平野１丁目,-,東京都江東区平野１－１３－６,35.678577,139.800934,円珠院,,3,16件
江東区,平野１丁目,-,東京都江東区平野１－２－３,35.678491,139.798378,滝澤馬琴誕生の地 モニュメント,,3,5件
江東区,平野１丁目,-,東京都江東区平野１－１４－７,35.679073,139.800110,本立院,名所・有名スポット,3,3件
江東区,平野１丁目,-,東京都江東区平野１－１４－１０,35.679008,139.800239,善應院,名所・有名スポット,2.5,2件
江東区,平野１丁目,-,東京都江東区平野１－１４－６,35.679325,139.799744,玉泉院,名所・有名スポット,2.5,2件
江東区,平野２丁目,-,東京都江東区平野２－４－２５,35.678432,139.801956,浄心寺,,3,10件
江東区,平野２丁目,-,東京都江東区平野２－７－８本立院墓地内,35.677605,139.803253,間宮林蔵の墓,名所・有名スポット,3.5,12件
江東区,平野２丁目,-,東京都江東区平野２－冬木,35.675823,139.802902,亀久橋,,3.5,2件
江東区,平野２丁目,-,東京都江東区平野２－３－４,35.678059,139.801086,宣明院,名所・有名スポット,2.5,2件
江東区,平野３丁目,-,東京都江東区平野２丁目１０,35.677157,139.804709,福富川公園,自然・公園,3,1件
江東区,平野３丁目,-,東京都江東区平野３－３－６,35.677444,139.805542,アンドーギャラリー,美術館・博物館,4,1件
江東区,平野４丁目,-,東京都江東区平野４－３－１,35.676525,139.810593,大栄橋,名所・有名スポット,4,2件
江東区,豊洲２丁目,-,東京都江東区豊洲２－４－９アーバンドックららぽーと豊洲,35.656258,139.790894,キッザニア 東京,名所・有名スポット,4.5,497件
江東区,豊洲２丁目,-,東京都江東区豊洲２－４－９,35.655430,139.792496,ららぽーと豊洲,,4,214件
江東区,豊洲２丁目,-,東京都江東区豊洲２－１,35.653053,139.793076,豊洲公園,自然・公園,3.5,61件
江東区,豊洲２丁目,-,東京都江東区豊洲２－４－９アーバンドックららぽーと豊洲１Ｆ,35.655140,139.792786,東京ツーリストインフォメーションセンター豊洲,,3,6件
江東区,豊洲２丁目,-,東京都江東区豊洲２－４－９,35.655090,139.791229,豊洲船着場,名所・有名スポット,3.5,2件
江東区,豊洲６丁目,-,東京都江東区豊洲６丁目５−１,35.648212,139.784927,豊洲ぐるり公園,自然・公園,4,21件
江東区,豊洲６丁目,-,東京都江東区豊洲６－１－１,35.651897,139.792358,がすてなーに ガスの科学館,美術館・博物館,4,62件
江東区,豊洲６丁目,-,東京都江東区豊洲６－４－２５,35.647476,139.785034,IHIステージアラウンド 東京,シアター,4.5,16件
江東区,豊洲６丁目,-,東京都江東区豊洲６－１－２３,35.649330,139.788605,豊洲 Pit,シアター,3.5,42件
江東区,豊洲６丁目,-,東京都江東区豊洲６－６－１,35.643150,139.779907,豊洲市場,名所・有名スポット,3.5,294件
江東区,豊洲６丁目,-,東京都江東区豊洲６－５豊洲市場６街区水産仲卸売場棟屋上,35.643784,139.781250,豊洲市場屋上緑化広場,名所・有名スポット,4,4件
江東区,豊洲６丁目,-,東京都江東区豊洲６丁目３番１２号,35.645414,139.786201,江戸前場下町,,5,1件
江東区,豊洲６丁目,-,東京都江東区豊洲６－４,35.647876,139.785739,新豊洲さくら広場,名所・有名スポット,,
