指標名,バス停,,,,,,,,,,,,
出典,NAVITIME,,,,,,,,,,,,
年次,2020/3/10取得,,,,,,,,,,,,
URL,https://www.navitime.co.jp/,,,,,,,,,,,,
備考,路線ごとに1データあるので、単純な駅数が知りたい場合は「1÷路線数」を合計,,,,,,,,,,,,
,,,,,,,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,路線数,1÷路線数,事業者,路線名,方面①,方面②,およそ住所
新宿区,弁天町,-,東京都新宿区弁天町５０-９,35.703792,139.726709,牛込保健センター,1,1.00 ,都営バス,白６１,新宿駅西口方面,練馬駅方面,東京都新宿区弁天町
新宿区,片町,-,東京都新宿区片町３-５,35.69169,139.72526,合羽坂下,2,0.50 ,都営バス,宿７５,三宅坂方面,新宿駅西口方面,東京都新宿区四谷坂町
新宿区,片町,-,東京都新宿区片町３-５,35.69169,139.72526,合羽坂下,2,0.50 ,都営バス,高７１,九段下（バス）方面,高田馬場駅前方面,東京都新宿区四谷坂町
新宿区,富久町,-,東京都新宿区富久町１６-９,35.691259,139.713018,花園町(東京都),1,1.00 ,都営バス,白６１,新宿駅西口方面,練馬駅方面,東京都新宿区富久町
新宿区,富久町,-,東京都新宿区富久町７-１,35.691295,139.717339,市ヶ谷富久町,1,1.00 ,都営バス,白６１,新宿駅西口方面,練馬駅方面,東京都新宿区富久町
渋谷区,富ケ谷２丁目,-,東京都渋谷区富ケ谷２-４４-８,35.667771,139.686279,上原一丁目,3,0.33 ,ハチ公バス,丘を越えてルート〔上原方面〕,代々木上原駅方面,,東京都渋谷区富ヶ谷
渋谷区,富ケ谷２丁目,-,東京都渋谷区富ケ谷２-４４-８,35.667771,139.686279,上原一丁目,3,0.33 ,京王バス,渋69/渋68,渋谷駅方面,笹塚駅/大原一丁目（東京都）方面,東京都渋谷区富ヶ谷
渋谷区,富ケ谷２丁目,-,東京都渋谷区富ケ谷２-４４-８,35.667771,139.686279,上原一丁目,3,0.33 ,京王バス,渋60,笹塚駅方面,渋谷駅方面,東京都渋谷区富ヶ谷
渋谷区,富ケ谷２丁目,-,東京都渋谷区富ケ谷２-２１-１５,35.661473,139.687958,東大裏,4,0.25 ,ハチ公バス,丘を越えてルート〔上原方面〕,代々木上原駅方面,,東京都渋谷区神山町
渋谷区,富ケ谷２丁目,-,東京都渋谷区富ケ谷２-２１-１５,35.661473,139.687958,東大裏,4,0.25 ,京王バス,渋61,渋谷駅方面,,東京都渋谷区神山町
渋谷区,富ケ谷２丁目,-,東京都渋谷区富ケ谷２-２１-１５,35.661473,139.687958,東大裏,4,0.25 ,京王バス,渋60,笹塚駅方面,渋谷駅方面,東京都渋谷区神山町
渋谷区,富ケ谷２丁目,-,東京都渋谷区富ケ谷２-２１-１５,35.661473,139.687958,東大裏,4,0.25 ,東急バス,渋55,幡ヶ谷折返所方面,渋谷駅方面,東京都渋谷区神山町
渋谷区,富ケ谷２丁目,-,東京都渋谷区富ケ谷２-２４-２,35.663108,139.683626,二ツ橋(東京都),1,1.00 ,東急バス,渋55,幡ヶ谷折返所方面,渋谷駅方面,東京都渋谷区富ヶ谷
渋谷区,富ケ谷１丁目,-,東京都渋谷区富ケ谷１-４４-８,35.667687,139.690505,富ヶ谷,5,0.20 ,ハチ公バス,春の小川ルート,笹塚駅方面,渋谷区役所方面,東京都渋谷区富ヶ谷
渋谷区,富ケ谷１丁目,-,東京都渋谷区富ケ谷１-４４-８,35.667687,139.690505,富ヶ谷,5,0.20 ,ハチ公バス,丘を越えてルート〔渋谷方面〕,渋谷駅西口〔ハチ公バス〕方面,,東京都渋谷区富ヶ谷
渋谷区,富ケ谷１丁目,-,東京都渋谷区富ケ谷１-４４-８,35.667687,139.690505,富ヶ谷,5,0.20 ,京王バス,渋63/渋64,中野駅（東京都）方面,渋谷駅方面,東京都渋谷区富ヶ谷
渋谷区,富ケ谷１丁目,-,東京都渋谷区富ケ谷１-４４-８,35.667687,139.690505,富ヶ谷,5,0.20 ,京王バス,渋69/渋68,渋谷駅方面,笹塚駅/大原一丁目（東京都）方面,東京都渋谷区富ヶ谷
渋谷区,富ケ谷１丁目,-,東京都渋谷区富ケ谷１-４４-８,35.667687,139.690505,富ヶ谷,5,0.20 ,都営バス/京王バス,渋６６,渋谷駅方面,阿佐ヶ谷駅前方面,東京都渋谷区富ヶ谷
港区,浜松町２丁目,-,東京都港区浜松町２-４-１２,35.655237,139.756399,浜松町バスターミナル,14,0.07 ,シャトルバス,ザ・プリンスパークタワー東京-浜松町,東京プリンスホテル方面,,東京都港区浜松町
港区,浜松町２丁目,-,東京都港区浜松町２-４-１２,35.655237,139.756399,浜松町バスターミナル,14,0.07 ,高速バス,神奈川・東京-青森/ノクターン号,弘前バスターミナル/五所川原駅前方面,,東京都港区浜松町
港区,浜松町２丁目,-,東京都港区浜松町２-４-１２,35.655237,139.756399,浜松町バスターミナル,14,0.07 ,高速バス,東京-岩手/ビーム１,宮古駅前方面,,東京都港区浜松町
港区,浜松町２丁目,-,東京都港区浜松町２-４-１２,35.655237,139.756399,浜松町バスターミナル,14,0.07 ,高速バス,東京-山形/ＴＯＫＹＯサンライズ,山交ビルバスターミナル方面,,東京都港区浜松町
港区,浜松町２丁目,-,東京都港区浜松町２-４-１２,35.655237,139.756399,浜松町バスターミナル,14,0.07 ,高速バス,東京-鳥取/キャメル号,鳥取駅前/米子駅前方面,,東京都港区浜松町
港区,浜松町２丁目,-,東京都港区浜松町２-４-１２,35.655237,139.756399,浜松町バスターミナル,14,0.07 ,高速バス,神奈川・東京-秋田/レイク＆ポート号,横手バスターミナル/大曲バスターミナル方面,,東京都港区浜松町
港区,浜松町２丁目,-,東京都港区浜松町２-４-１２,35.655237,139.756399,浜松町バスターミナル,14,0.07 ,高速バス,東京-徳島/エディ〔品川-徳島・川島・阿南〕,徳島駅方面,,東京都港区浜松町
港区,浜松町２丁目,-,東京都港区浜松町２-４-１２,35.655237,139.756399,浜松町バスターミナル,14,0.07 ,高速バス,東京-千葉/アクシー号,安房鴨川駅〔西口〕方面,,東京都港区浜松町
港区,浜松町２丁目,-,東京都港区浜松町２-４-１２,35.655237,139.756399,浜松町バスターミナル,14,0.07 ,高速バス,東京-千葉/浜松町-東京-勝浦-御宿・安房小湊,安房小湊（バス）方面,,東京都港区浜松町
港区,浜松町２丁目,-,東京都港区浜松町２-４-１２,35.655237,139.756399,浜松町バスターミナル,14,0.07 ,高速バス,東京-千葉/シーサイドライナー,東金駅入口/成東車庫方面,,東京都港区浜松町
港区,浜松町２丁目,-,東京都港区浜松町２-４-１２,35.655237,139.756399,浜松町バスターミナル,14,0.07 ,高速バス,東京-千葉/浜松町-東京-君津・青堀,君津駅南口/青堀駅方面,,東京都港区浜松町
港区,浜松町２丁目,-,東京都港区浜松町２-４-１２,35.655237,139.756399,浜松町バスターミナル,14,0.07 ,高速バス（ウィラー）,東京-愛知/関東→名古屋〔昼行便〕,名古屋駅〔則武１丁目〕方面,,東京都港区浜松町
港区,浜松町２丁目,-,東京都港区浜松町２-４-１２,35.655237,139.756399,浜松町バスターミナル,14,0.07 ,高速バス（さくら高速バス）,東京-郡山・福島,福島駅西口方面,,東京都港区浜松町
港区,浜松町２丁目,-,東京都港区浜松町２-４-１２,35.655237,139.756399,浜松町バスターミナル,14,0.07 ,千葉交通/京成バス,銚子東京線,銚子駅/犬吠埼方面,,東京都港区浜松町
港区,浜松町１丁目,-,東京都港区浜松町１-２７-１４,35.657403,139.754789,大門駅前,2,0.50 ,都営バス,浜９５,東京タワー〔構内〕方面,品川駅港南口方面,東京都港区芝大門
港区,浜松町１丁目,-,東京都港区浜松町１-２７-１４,35.657403,139.754789,大門駅前,2,0.50 ,都営バス,都０６,新橋駅前方面,渋谷駅前方面,東京都港区芝大門
港区,浜松町１丁目,-,東京都港区浜松町１-３０-５,35.656597,139.756632,浜松町駅前,1,1.00 ,都営バス,浜９５,東京タワー〔構内〕方面,品川駅港南口方面,東京都港区浜松町
新宿区,百人町３丁目,-,東京都新宿区百人町３-２９-４,35.706727,139.694367,新宿消防署,5,0.20 ,関東バス,宿08:中野駅-小滝橋-新宿駅西口,新宿駅西口方面,中野駅（東京都）方面,東京都新宿区百人町
新宿区,百人町３丁目,-,東京都新宿区百人町３-２９-４,35.706727,139.694367,新宿消防署,5,0.20 ,関東バス,宿01/02:丸山営業所-小滝橋-新宿西口,新宿西口（バス）方面,丸山営業所方面,東京都新宿区百人町
新宿区,百人町３丁目,-,東京都新宿区百人町３-２９-４,35.706727,139.694367,新宿消防署,5,0.20 ,関東バス,百01:高田馬場駅-東中野駅東口,東中野駅東口方面,高田馬場駅方面,東京都新宿区百人町
新宿区,百人町３丁目,-,東京都新宿区百人町３-２９-４,35.706727,139.694367,新宿消防署,5,0.20 ,都営バス,橋６３,新橋駅前方面,小滝橋車庫前方面,東京都新宿区百人町
新宿区,百人町３丁目,-,東京都新宿区百人町３-２９-４,35.706727,139.694367,新宿消防署,5,0.20 ,都営バス,飯６２,都営飯田橋駅前方面,小滝橋車庫前方面,東京都新宿区百人町
新宿区,百人町２丁目,-,東京都新宿区百人町２-２７-３,35.70176,139.696346,大久保駅前(東京都),2,0.50 ,都営バス,橋６３,新橋駅前方面,小滝橋車庫前方面,東京都新宿区百人町
新宿区,百人町２丁目,-,東京都新宿区百人町２-２７-３,35.70176,139.696346,大久保駅前(東京都),2,0.50 ,都営バス,飯６２,都営飯田橋駅前方面,小滝橋車庫前方面,東京都新宿区百人町
新宿区,百人町１丁目,-,東京都新宿区百人町１-１１-１９,35.701523,139.699726,新大久保駅前,2,0.50 ,都営バス,橋６３,新橋駅前方面,小滝橋車庫前方面,東京都新宿区百人町
新宿区,百人町１丁目,-,東京都新宿区百人町１-１１-１９,35.701523,139.699726,新大久保駅前,2,0.50 ,都営バス,飯６２,都営飯田橋駅前方面,小滝橋車庫前方面,東京都新宿区百人町
千代田区,飯田橋３丁目,-,東京都千代田区飯田橋３-６-７,35.701656,139.746267,飯田橋駅前,3,0.33 ,都営バス,飯６４(小滝橋車庫前-九段下),九段下（バス）方面,,東京都千代田区飯田橋
千代田区,飯田橋３丁目,-,東京都千代田区飯田橋３-６-７,35.701656,139.746267,飯田橋駅前,3,0.33 ,都営バス,飯６４(九段下-小滝橋車庫前),小滝橋車庫前方面,,東京都千代田区飯田橋
千代田区,飯田橋３丁目,-,東京都千代田区飯田橋３-６-７,35.701656,139.746267,飯田橋駅前,3,0.33 ,風ぐるま(千代田区),富士見・神保町ルート,いきいきプラザ一番町/御茶ノ水駅前方面,,東京都千代田区飯田橋
千代田区,飯田橋２丁目,-,東京都千代田区飯田橋２-８-４,35.699555,139.748902,飯田橋一丁目,2,0.50 ,都営バス,飯６４(小滝橋車庫前-九段下),九段下（バス）方面,,東京都千代田区飯田橋
千代田区,飯田橋２丁目,-,東京都千代田区飯田橋２-８-４,35.699555,139.748902,飯田橋一丁目,2,0.50 ,都営バス,飯６４(九段下-小滝橋車庫前),小滝橋車庫前方面,,東京都千代田区飯田橋
千代田区,飯田橋１丁目,-,東京都千代田区飯田橋１-１-１,35.697438,139.750133,ホテルグランドパレス,2,0.50 ,空港連絡バス,２３区内エリア-成田空港(池袋),成田空港第１ターミナル北ウィング方面,,東京都千代田区飯田橋
千代田区,飯田橋１丁目,-,東京都千代田区飯田橋１-１-１,35.697438,139.750133,ホテルグランドパレス,2,0.50 ,空港連絡バス,２３区内エリア-羽田空港(目白),羽田空港国際線ターミナル〔バス〕方面,,東京都千代田区飯田橋
千代田区,隼町,-,東京都千代田区隼町４-１,35.681857,139.744613,三宅坂,2,0.50 ,都営バス,宿７５,新宿駅西口方面,,東京都千代田区隼町
千代田区,隼町,-,東京都千代田区隼町４-１,35.681857,139.744613,三宅坂,2,0.50 ,都営バス,都０３,晴海埠頭方面,四谷駅方面,東京都千代田区隼町
渋谷区,鉢山町,-,東京都渋谷区鉢山町１３-２１,35.651914,139.696137,伊太利屋本社,2,0.50 ,東急トランセ,代官山循環(渋谷-青葉台２),代官山駅入口方面,,東京都渋谷区鉢山町
渋谷区,鉢山町,-,東京都渋谷区鉢山町１３-２１,35.651914,139.696137,伊太利屋本社,2,0.50 ,東急トランセ,代官山循環(青葉台２-渋谷),渋谷駅方面,,東京都渋谷区鉢山町
渋谷区,鉢山町,-,東京都渋谷区鉢山町１３-１２,35.651076,139.696626,西郷橋,1,1.00 ,東急トランセ,代官山循環(青葉台２-渋谷),渋谷駅方面,,東京都渋谷区鉢山町
渋谷区,鉢山町,-,東京都渋谷区鉢山町７-１９,35.650868,139.699206,都立一商,1,1.00 ,ハチ公バス,夕やけこやけルート(恵比寿-区役所),渋谷区役所/渋谷駅西口〔ハチ公バス〕方面,,東京都渋谷区鉢山町
渋谷区,鉢山町,-,東京都渋谷区鉢山町９-２,35.650266,139.697556,都立第一商業高校,1,1.00 ,東急トランセ,代官山循環(青葉台２-渋谷),渋谷駅方面,,東京都渋谷区鉢山町
渋谷区,鉢山町,-,東京都渋谷区鉢山町２-１,35.652698,139.698149,鉢山町交番,2,0.50 ,ハチ公バス,夕やけこやけルート(恵比寿-区役所),渋谷区役所/渋谷駅西口〔ハチ公バス〕方面,,東京都渋谷区鉢山町
渋谷区,鉢山町,-,東京都渋谷区鉢山町２-１,35.652698,139.698149,鉢山町交番,2,0.50 ,東急トランセ,代官山循環(渋谷-青葉台２),代官山駅入口方面,,東京都渋谷区鉢山町
中央区,八丁堀４丁目,-,東京都中央区八丁堀４-６-１２,35.674454,139.774437,桜橋(中央区),2,0.50 ,江戸バス(中央区),北循環〔浜町駅→中央区役所〕,中央区役所（東京都）方面,,東京都中央区八丁堀
中央区,八丁堀４丁目,-,東京都中央区八丁堀４-６-１２,35.674454,139.774437,桜橋(中央区),2,0.50 ,都営バス,錦１１,築地駅前方面,亀戸駅前方面,東京都中央区八丁堀
中央区,八丁堀４丁目,-,東京都中央区八丁堀４-５-１４,35.673983,139.776412,八丁堀駅,1,1.00 ,江戸バス(中央区),北循環〔中央区役所→浜町駅〕,東京駅八重洲北口/浜町駅［明治座前］方面,,東京都中央区八丁堀
中央区,八丁堀２丁目,-,東京都中央区八丁堀２-１３-３,35.677168,139.776466,八重洲通り東［いちよし証券前］,2,0.50 ,江戸バス(中央区),北循環〔中央区役所→浜町駅〕,東京駅八重洲北口/浜町駅［明治座前］方面,,東京都中央区八丁堀
中央区,八丁堀２丁目,-,東京都中央区八丁堀２-１３-３,35.677168,139.776466,八重洲通り東［いちよし証券前］,2,0.50 ,江戸バス(中央区),北循環〔浜町駅→中央区役所〕,中央区役所（東京都）方面,,東京都中央区八丁堀
中央区,八丁堀１丁目,-,東京都中央区八丁堀１-１０-９,35.676935,139.777413,亀島橋(東京都),4,0.25 ,都営バス,東１５,東京駅八重洲口方面,深川車庫前方面,東京都中央区八丁堀
中央区,八丁堀１丁目,-,東京都中央区八丁堀１-１０-９,35.676935,139.777413,亀島橋(東京都),4,0.25 ,都営バス,東１６(東京駅八重洲口-東京ビッグサイト),東京ビッグサイト〔バス〕方面,東京駅八重洲口方面,東京都中央区八丁堀
中央区,八丁堀１丁目,-,東京都中央区八丁堀１-１０-９,35.676935,139.777413,亀島橋(東京都),4,0.25 ,都営バス,深夜１４,深川車庫前方面,東京駅八重洲口方面,東京都中央区八丁堀
中央区,八丁堀１丁目,-,東京都中央区八丁堀１-１０-９,35.676935,139.777413,亀島橋(東京都),4,0.25 ,都営バス,直行０２,東京駅八重洲口方面,,東京都中央区八丁堀
中央区,八丁堀１丁目,-,東京都中央区八丁堀１-５-１,35.677576,139.775859,八丁堀二丁目,4,0.25 ,都営バス,東１５,東京駅八重洲口方面,深川車庫前方面,東京都中央区八丁堀
中央区,八丁堀１丁目,-,東京都中央区八丁堀１-５-１,35.677576,139.775859,八丁堀二丁目,4,0.25 ,都営バス,東１６(東京駅八重洲口-東京ビッグサイト),東京ビッグサイト〔バス〕方面,東京駅八重洲口方面,東京都中央区八丁堀
中央区,八丁堀１丁目,-,東京都中央区八丁堀１-５-１,35.677576,139.775859,八丁堀二丁目,4,0.25 ,都営バス,錦１１,築地駅前方面,亀戸駅前方面,東京都中央区八丁堀
中央区,八丁堀１丁目,-,東京都中央区八丁堀１-５-１,35.677576,139.775859,八丁堀二丁目,4,0.25 ,都営バス,深夜１４,深川車庫前方面,東京駅八重洲口方面,東京都中央区八丁堀
千代田区,八重洲２丁目,日八京,東京都中央区八重洲２-１-４,35.679893,139.7697,東京駅八重洲口前,60,0.02 ,京成バス,ちばきたライナー(東雲車庫→草野車庫),草野車庫（千葉県）方面,,東京都中央区八重洲
中央区,八重洲２丁目,日八京,東京都中央区八重洲２-１-４,35.679893,139.7697,東京駅八重洲口前,60,0.02 ,京成バス,ちばきたライナー(東雲車庫→草野車庫),草野車庫（千葉県）方面,,東京都中央区八重洲
千代田区,八重洲２丁目,日八京,東京都中央区八重洲２-１-４,35.679893,139.7697,東京駅八重洲口前,60,0.02 ,高速バス,千葉・東京・神奈川-大阪・兵庫/千葉-三宮〔三宮行〕,大阪梅田〔阪急三番街〕方面,,東京都中央区八重洲
千代田区,八重洲２丁目,日八京,東京都中央区八重洲２-１-４,35.679893,139.7697,東京駅八重洲口前,60,0.02 ,高速バス,東京-千葉/アクシー号,安房鴨川駅〔西口〕方面,,東京都中央区八重洲
