指標名,シェアサイクルポート,,,,,,,
出典,東京自転車シェアリング ポートマップ,,,,,,,
年次,2022/1/26取得,,,,,,,
URL,https://www.google.com/maps/d/viewer?mid=1L2l1EnQJhCNlm_Xxkp9RTjIj68Q,,,,,,,
備考,2020年度：645件、2021年度：679件,,,,,,,
,,,,,,,,
区,町丁,エリア,住所,緯度,経度,ポート名,休止・再開・閉鎖情報,営業時間・備考
港区,芝浦２丁目,-,東京都港区芝浦2-9-1,35.643419,139.753027,C5-44.ブランズタワー芝浦 / BRANZ TOWER SHIBAURA,-,24時間 / Open for 24 hours
新宿区,新宿１丁目,-,東京都新宿区新宿1-32,35.690643,139.711985,D1-01.花園西公園 / Hanazono Nishi Park,-,24時間 / Open for 24 hours
新宿区,内藤町,-,東京都新宿区内藤町87,35.687574,139.714421,D1-02.四谷特別出張所 / Yotsuya Special District Office,-,24時間 / Open for 24 hours
新宿区,四谷１丁目,-,東京都新宿区四谷1-12,35.684100,139.728606,D1-04.四谷見附公園 / Yotsuya Mitsuke Park,-,24時間 / Open for 24 hours
新宿区,大京町,-,東京都新宿区大京町29,35.682244,139.715618,D1-06.四谷第六小学校北 / Yotsuya Dairoku Elementary School North,-,24時間 / Open for 24 hours
新宿区,新宿１丁目,-,東京都新宿区新宿1-15-5,35.689763,139.710151,D1-07.Belle ビル / Belle Building,-,24時間 / Open for 24 hours
新宿区,四谷三栄町,-,東京都新宿区四谷三栄町12-16,35.689949,139.725875,D1-08.新宿歴史博物館 / Shinjuku Historical Museum,-,/ Open 9:30-17:30休館日は第2・第4月曜日(休日にあたる場合は、その翌日)
新宿区,新宿１丁目,-,東京都新宿区新宿1-33-13,35.690965,139.712071,D1-09.NTT四谷ビル / NTT Yotsuya Building,-,24時間 / Open for 24 hours
新宿区,片町,-,東京都新宿区片町4-9,35.691841,139.724375,D1-10.曙橋駐輪場 / Akebonobashi Cycle Port,-,24時間 / Open for 24 hours
新宿区,霞ヶ丘町,-,東京都新宿区霞ヶ丘町11-3,35.680042,139.715562,D1-11.三井ガーデンホテル神宮外苑の杜プレミア / Mitsui Garden Hotel Jingugaien Tokyo Premier,-,24時間 / Open for 24 hours
新宿区,四谷４丁目,-,東京都新宿区四谷4-30-21,35.689002,139.714604,D1-12.ジェノヴィア新宿御苑グリーンヴェール / GENOVIA Shinjuku Gyoen green veil,-,24時間 / Open for 24 hours
新宿区,内藤町,-,東京都新宿区内藤町11番地,35.685597,139.708246,D1-13.新宿御苑新宿門【西側】/ Shinjuku Gyoen National Garden Shinjuku Gate【West Side】,-,24時間 / Open for 24 hours
新宿区,四谷１丁目,-,東京都新宿区四谷1-6-1,35.687400,139.729236,D1-14.コモレ四谷 / CO・MO・RE YOTSUYA,-,24時間 / Open for 24 hours
新宿区,津久戸町,-,東京都新宿区津久戸町1-2,35.702379,139.741459,D2-01.あずさセンタービル（軽子坂通り）/ Azusa Center Building （Karukozaka Street）,-,24時間 / Open for 24 hours
新宿区,神楽河岸,-,東京都新宿区神楽河岸1-1先,35.700954,139.743573,D2-06.飯田濠 / Iidabori,-,24時間 / Open for 24 hours
新宿区,東五軒町,-,東京都新宿区東五軒町5-19,35.706906,139.739795,D2-07.ファミリーマート東五軒町店 / FamilyMart Higashigokencho shop,-,24時間 / Open for 24 hours
新宿区,矢来町,-,東京都新宿区矢来町6番地,35.700220,139.730891,D2-08.旧市ヶ谷商業高校 / Former Ichigaya Commercial High Schoo,-,24時間 / Open for 24 hours
新宿区,岩戸町,-,東京都新宿区岩戸町11番地,35.700887,139.736476,D2-09.セブン-イレブン 新宿岩戸町店 / Seven-Eleven Shinjuku Iwato-cho store,-,24時間 / Open for 24 hours
新宿区,市谷砂土原町３丁目,-,東京都新宿区市谷砂土原町3-4-1,35.696224,139.735868,D2-10.市谷砂土原町3丁目 / Ichigaya Sadohara 3-Chome,-,24時間 / Open for 24 hours
新宿区,神楽坂５丁目,-,東京都新宿区神楽坂5-20-5,35.702534,139.739190,D2-11.神楽坂アインスタワー / KAGURAZAKA EINS TOWER,-,24時間 / Open for 24 hours
新宿区,新小川町,-,東京都新宿区新小川町4-11,35.705554,139.742915,D2-12.ヴィアイン飯田橋後楽園 / VIA INN Iidabashi Korakuen,-,24時間 / Open for 24 hours
新宿区,市谷本村町,-,東京都新宿区市谷本村町7-4,35.695143,139.725230,D2-13.THE CENTER TOKYO,-,24時間 / Open for 24 hours
新宿区,赤城元町,-,東京都新宿区赤城元町2-1,35.704254,139.735821,D2-14.ローソン神楽坂駅北店 / LAWSON Kagurazaka Station North Shop,-,24時間 / Open for 24 hours
新宿区,細工町,-,東京都新宿区細工町1-17,35.698876,139.733330,D2-15.ロードス神楽坂ホテル / RHODES KAGURAZAKA HOTEL,-,24時間 / Open for 24 hours
新宿区,市谷本村町,-,東京都新宿区市谷本村町2-1 クイーポビル,35.690788,139.732527,D2-17.genten市ヶ谷店 / genten Ichigaya store,-,24時間 / Open for 24 hours
新宿区,西早稲田３丁目,-,東京都新宿区西早稲田3-5,35.711608,139.716011,D3-03.甘泉園公園 / Kansenen Park,-,24時間 / Open for 24 hours
新宿区,早稲田町,-,東京都新宿区早稲田町78,35.706103,139.723397,D3-04.鶴巻南公園 / Tsurumaki-Minami Park,-,24時間 / Open for 24 hours
新宿区,高田馬場３丁目,-,東京都新宿区高田馬場3-18-10,35.713918,139.698310,D3-06.セブン-イレブン 高田馬場3丁目中央店 / Seven-Eleven Takadanobaba 3-Chome Chuo store,-,24時間 / Open for 24 hours
新宿区,高田馬場２丁目,-,東京都新宿区高田馬場 2-18-1,35.714404,139.705095,D3-07.戸塚特別出張所 / Totsuka Special District Office,-,24時間 / Open for 24 hours
新宿区,高田馬場４丁目,-,東京都新宿区高田馬場4-12-5,35.713002,139.701421,D3-08.ホテルリブマックス高田馬場駅前 / HOTEL LiVEMAX TAKADANOBABA-EKIMAE,-,24時間 / Open for 24 hours
新宿区,西早稲田３丁目,-,東京都新宿区西早稲田3-17-37,35.712452,139.713156,D3-09.西早稲田3丁目 / INishi-Waseda 3-Chome,-,24時間 / Open for 24 hours
新宿区,高田馬場１丁目,-,東京都新宿区高田馬場1-30-14,35.709688,139.703790,D3-11.コルティーレ高田馬場 / CORTILE Takadanobaba,-,24時間 / Open for 24 hours
新宿区,高田馬場１丁目,-,東京都新宿区高田馬場1-4-10,35.711069,139.709015,D3-12.Bellus Vita,-,24時間 / Open for 24 hours
新宿区,天神町,-,東京都新宿区天神町65-18,35.705348,139.729977,D3-13.ダーウィン神楽坂 /  Darwin Kagurazaka,-,24時間 / Open for 24 hours
新宿区,高田馬場４丁目,-,東京都新宿区高田馬場4-15-1,35.712135,139.701257,D3-14.コーシャハイム高田馬場 / Kosha Heim Takadanobaba,-,24時間 / Open for 24 hours
新宿区,市谷仲之町,-,東京都新宿区市谷仲之町3-36,35.695004,139.723217,D4-01.市谷仲之町 / Ichigaya Nakanocho,-,24時間 / Open for 24 hours
新宿区,市谷本村町,-,東京都新宿区市谷本村町10-5,35.694493,139.731247,D4-02.JICA市ヶ谷ビル（地球ひろば/研究所）/ JICA Ichigaya Building（Global Plaza/Research Institute）,-,24時間 / Open for 24 hours
新宿区,市谷加賀町２丁目,-,東京都新宿区市谷加賀町2-3-2,35.695715,139.727941,D4-03.市谷加賀町2丁目/ Ichigaya Kagacho 2-Chome,-,24時間 / Open for 24 hours
新宿区,若松町,-,東京都新宿区若松町31-5,35.699981,139.719845,D4-04.ジェノヴィア新宿早稲田グリーンヴェール / GENOVIA Shinjuku Waseda green veil,-,24時間 / Open for 24 hours
新宿区,新宿７丁目,-,東京都新宿区新宿7-17-16,35.700626,139.711404,D4-05.カスタリア新宿7丁目 / CASTALIA Shinjuku 7-chome,-,24時間 / Open for 24 hours
新宿区,河田町,-,東京都新宿区河田町7-12,35.697054,139.718725,D4-06.グリーンフォート河田 / Green Fort Kawada,-,24時間 / Open for 24 hours
新宿区,余丁町,-,東京都新宿区余丁町10-10,35.698351,139.716364,D4-07. 新宿余丁町ビル / Shinjuku Yochomachi Bldg.,-,24時間 / Open for 24 hours
新宿区,大久保３丁目,-,東京都新宿区大久保3-1-2,35.704980,139.708079,D5-01.新宿コズミックセンター / Shinjuku Cosmic Center,-,24時間 / Open for 24 hours
新宿区,北新宿３丁目,-,東京都新宿区北新宿3-20,35.702650,139.689558,D5-03.北新宿公園 / Kita-Shinjuku Park,-,24時間 / Open for 24 hours
新宿区,百人町４丁目,-,東京都新宿区百人町4-1,35.707488,139.700885,D5-04.西戸山公園野球場 / Nishi-Toyama Baseball Ground,-,24時間 / Open for 24 hours
新宿区,百人町１丁目,-,東京都新宿区百人町1-23-24,35.699267,139.697524,D5-07.セブン-イレブン 新宿大久保駅南口店 / Seven-Eleven Shinjuku Okubo Station South Exit store,-,24時間 / Open for 24 hours
新宿区,大久保３丁目,-,東京都新宿区大久保3-170-316,35.707861,139.708323,D5-08. ウエリス新宿早稲田の森 / Wellith Shinjuku Waseda no Mori,-,24時間 / Open for 24 hours
新宿区,百人町２丁目,-,東京都新宿区百人町2-2-32,35.703072,139.701710,D5-09.ハウジングステージ新宿 / HousingStage Shinjuku,-,24時間 / Open for 24 hours
新宿区,百人町３丁目,-,東京都新宿区百人町3-23-1,35.705575,139.697952,D5-10.桜美林大学 新宿キャンパス /J. F. Oberlin University Shinjuku campus,-,/ Open 7:00-23:00
新宿区,北新宿１丁目,-,東京都新宿区北新宿1-5-1,35.699584,139.695788,D5-11.NTTコミュニケーションズ新宿ビル / NTT Communications Shinjuku Build,-,24時間 / Open for 24 hours
新宿区,歌舞伎町１丁目,-,東京都新宿区歌舞伎町1-4-1,35.693890,139.703463,D6-01.新宿区役所本庁舎 / Shinjuku City Office Main Bldg.,-,24時間 / Open for 24 hours
新宿区,新宿５丁目,-,東京都新宿区新宿5-18-21,35.693904,139.705677,D6-02.新宿区役所第二分庁舎 / Shinjuku City Office Annex 2,-,24時間 / Open for 24 hours
新宿区,西新宿２丁目,-,東京都新宿区西新宿2-11,35.690793,139.687412,D6-03.新宿中央公園（ポケットパーク）/ Shinjuku Central Park (Pocket Park),-,24時間 / Open for 24 hours
新宿区,西新宿２丁目,-,東京都新宿区西新宿2-11,35.690793,139.687412,D6-04.新宿中央公園（ちびっこ広場）/Shinjuku Central Park (Playground),-,24時間 / Open for 24 hours
新宿区,西新宿２丁目,-,東京都新宿区西新宿2-11,35.690793,139.687412,D6-05.新宿中央公園（水の広場）/ Shinjuku Central Park (Water Plaza),-,24時間 / Open for 24 hours
新宿区,西新宿２丁目,-,東京都新宿区西新宿2-11,35.690793,139.687412,D6-06.新宿中央公園（エコギャラリー下）/ Shinjuku Central Park (Eco Gallery),-,24時間 / Open for 24 hours
新宿区,北新宿２丁目,-,東京都新宿区北新宿2-21-1,35.695990,139.689369,D6-07.新宿フロントタワー / Shinjuku Front Tower,-,24時間 / Open for 24 hours
新宿区,新宿６丁目,-,東京都新宿区新宿6-27-30,35.696798,139.708573,D6-08.新宿イーストサイドスクエア / Shinjuku Eastside Square,-,24時間 / Open for 24 hours
新宿区,新宿５丁目,-,東京都新宿区新宿5-8-6,35.692324,139.708999,D6-09.ホテルたてしな / Hotel Tateshina,-,24時間 / Open for 24 hours
新宿区,新宿５丁目,-,東京都新宿区新宿5-15-8,35.694132,139.707224,D6-10.ホテルサンライト新宿 / Hotel　SunLite Shinjuku,-,24時間 / Open for 24 hours
新宿区,新宿５丁目,-,東京都新宿区新宿5-3-20,35.692885,139.711362,D6-11.ホテルリステル新宿 / HOTEL LISTEL SHINJUKU,-,24時間 / Open for 24 hours
新宿区,新宿６丁目,-,東京都新宿区新宿6-3-2,35.693582,139.710485,D6-12.東京ビジネスホテル / Tokyo　Business Hotel,-,24時間 / Open for 24 hours
新宿区,西新宿２丁目,-,東京都新宿区西新宿2-11,35.690793,139.687412,D6-13.新宿中央公園（ジャブジャブ池下）/ Shinjuku Central Park (Water Play Pool),-,24時間 / Open for 24 hours
新宿区,西新宿１丁目,-,東京都新宿区西新宿1-23-7,35.689701,139.695572,D6-14.新宿ファーストウエスト / Shinjuku First West Building,-,24時間 / Open for 24 hours
新宿区,西新宿７丁目,-,東京都新宿区西新宿7-20-1,35.694317,139.695866,D6-15.住友不動産西新宿ビル / Sumitomo Realty & Development Nishishinjuku Building,-,24時間 / Open for 24 hours
新宿区,西新宿１丁目,-,東京都新宿区西新宿1-10-1,35.689849,139.698394,D6-18. ヨドバシカメラ 新宿西口本店前 / Yodobashi Camera Shinjuku West Main Store,-,24時間 / Open for 24 hours
新宿区,西新宿５丁目,-,東京都新宿区西新宿5-5,35.693887,139.686359,D6-19.西新宿五丁目中央 / Nishi-Shinjuku 5-chome center,-,24時間 / Open for 24 hours
新宿区,西新宿５丁目,-,東京都新宿区西新宿5-13,35.693267,139.686037,D6-20.淀橋けやきばし公園 / Yodobashi Keyakibashi Park,-,24時間 / Open for 24 hours
新宿区,新宿５丁目,-,東京都新宿区新宿5-3,35.692837,139.711207,D6-21.新宿5丁目 / Shinjuku 5-Chome,-,24時間 / Open for 24 hours
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2-31-17,35.697595,139.703685,D6-23. アパホテル 東新宿 歌舞伎町西 / APA Hotel Higashi Shinjuku Kabukicho Nishi,-,24時間 / Open for 24 hours
新宿区,西新宿３丁目,-,東京都新宿区西新宿3-19-2,35.683424,139.687920,D6-24.NTT東日本 本社ビル / NTT-EAST HQ BLDG,-,24時間 / Open for 24 hours
新宿区,新宿３丁目,-,東京都新宿区新宿3-37先,35.690099,139.701330,D6-25.新宿駅東南口自転車駐輪場 / Shinjuku Station Southeast Exit Bicycle Parking lot,-,24時間 / Open for 24 hours
新宿区,新宿６丁目,-,東京都新宿区新宿6-12-8,35.694915,139.708274,D6-26.セブン-イレブン新宿６丁目文化センター通り店 / Seven-Eleven Shinjuku 6 Chome Cultural Center-dori,-,24時間 / Open for 24 hours
新宿区,西新宿３丁目,-,東京都新宿区西新宿3-2-11,35.686354,139.693128,D6-27.新宿三井ビルディング二号館 / Shinjuku Mitsui Bldg. No.2,-,24時間 / Open for 24 hours
新宿区,新宿３丁目,-,東京都新宿区新宿3-7-1,35.690896,139.706168,D6-28. 東急ステイ新宿 / TOKYU STAY SHINJUKU,-,24時間 / Open for 24 hours
新宿区,西新宿２丁目,-,東京都新宿区西新宿2-8,35.689554,139.691809,D6-29.都庁第二本庁舎前 / Tokyo Metropolitan Government Building NO.2,-,24時間 / Open for 24 hours
新宿区,西新宿２丁目,-,東京都新宿区西新宿2-2,35.689973,139.694433,D6-30.京王プラザホテル / Keio Plaza Hotel Tokyo,-,24時間 / Open for 24 hours
新宿区,下落合１丁目,-,東京都新宿区下落合1-9-8,35.716010,139.698943,D7-01.下落合図書館 / Shimo-Ochiai Library,-,24時間 / Open for 24 hours
新宿区,中落合３丁目,-,東京都新宿区中落合3-1-3,35.722292,139.691621,D7-02.セブン-イレブン 新宿中落合3丁目店 / Seven-Eleven Shinjuku Nakaochiai 3chome store,-,24時間 / Open for 24 hours
新宿区,中落合１丁目,-,東京都新宿区中落合1-18,35.715418,139.687416,D7-03.中井駅北 / Nakai Station North,-,24時間 / Open for 24 hours
新宿区,下落合３丁目,-,東京都新宿区下落合3-20-6,35.723012,139.702376,D7-04.セブン-イレブン 新宿下落合3丁目店 / Seven-Eleven Shinjuku Shimoochiai 3chome store,-,24時間 / Open for 24 hours
新宿区,西落合４丁目,-,東京都新宿区西落合4-13-17,35.725763,139.678950,D7-05.西落合図書館 /  Nishi Ochiai Library,-,24時間 / Open for 24 hours
新宿区,西落合２丁目,-,東京都新宿区西落合2-18-20 ナレッジパーク落合ビル,35.721186,139.676714,D7-06. エムアイセミナーハウス / MI SEMINAR HOUSE,-,24時間 / Open for 24 hours
新宿区,西落合３丁目,-,東京都新宿区西落合3-28-7,35.725077,139.675697,D7-07. ローソン 新宿西落合三丁目店 / LAWSON Shinjuku Nishiochiai 3-Chome shop,-,24時間 / Open for 24 hours
新宿区,上落合３丁目,-,東京都新宿区上落合3-25-6,35.711215,139.682170,D7-08.上落合3丁目 / Kamiochiai 3-Chome,-,24時間 / Open for 24 hours
新宿区,西落合２丁目,-,東京都新宿区西落合2-7-24,35.719584,139.678789,D7-09.大栄パーク西落合 / Daiei Park Nishi-ochiai,-,24時間 / Open for 24 hours
新宿区,上落合２丁目,-,東京都新宿区上落合2-3-6,35.715257,139.689585,D7-10.染の里 おちあい / some no sato OCHIAI,-,24時間 / Open for 24 hours
新宿区,下落合２丁目,-,東京都新宿区下落合2-1-1,35.716676,139.704545,D7-11.新宿清掃事務所 / Shinjuku waste Collection Office,-,24時間 / Open for 24 hours
新宿区,下落合１丁目,-,東京都新宿区下落合1-5-9,35.715829,139.701154,D7-12.プラウド高田馬場 / PROUD TAKADANOBABA,-,24時間 / Open for 24 hours
