指標名,バス停,,,,,NAVITIMEの検索区分ではなく、緯度経度情報をもとに位置情報を掲載。,,,,,,,,
出典,NAVITIME,,,,,昨年度から名称が変更されたバス停がある,,,,,,,,
年次,2022/2/3取得,,,,,例：「高齢者ケアセンター」→「かんなみの杜・渋谷」,,,,,,,,
URL,https://www.navitime.co.jp/,,,,,　　「東品川シルバーセンター前」→「東品川ゆうゆうプラザ前」,,,,,,,,
備考,路線ごとに1データあるので、エリアごとのバス停の数が知りたい場合は「1÷路線数」を合計する。,,,,,,,,,,,,,
,,,,,,,,,,,,,,
区,町丁,エリア,住所,緯度,経度,バス停名,路線数,1÷路線数,バス路線名,事業者名・系統等,方面１,方面URL1,方面２,方面ULR２
江東区,南砂３丁目,-,東京都江東区南砂３丁目１４　,35.66918,139.83143,南砂町駅前,4,0.250,亀２３(亀戸駅前-江東高齢者医療センター),[都営バス],江東高齢者医療センター方面,https://www.navitime.co.jp/diagram/bus/00018161/00004107/1/,-,-
江東区,南砂３丁目,-,東京都江東区南砂３丁目１４　,35.66918,139.83143,南砂町駅前,4,0.250,亀２３(江東高齢者医療センター-亀戸駅前),[都営バス],亀戸駅前方面,https://www.navitime.co.jp/diagram/bus/00018161/00004108/1/,-,-
江東区,南砂３丁目,-,東京都江東区南砂３丁目１４　,35.66918,139.83143,南砂町駅前,4,0.250,陽２０(東大島駅前-新砂三丁目アパート),[都営バス],新砂三丁目アパート方面,https://www.navitime.co.jp/diagram/bus/00018161/00004343/1/,-,-
江東区,南砂３丁目,-,東京都江東区南砂３丁目２　,35.67096,139.82600,日曹橋,5,0.200,亀２１,[都営バス],亀戸駅前方面,https://www.navitime.co.jp/diagram/bus/00017424/00004106/1/,東陽町駅前方面,https://www.navitime.co.jp/diagram/bus/00017424/00004106/0/
江東区,南砂３丁目,-,東京都江東区南砂３丁目２　,35.67096,139.82600,日曹橋,5,0.200,急行０５,[都営バス],日本科学未来館方面,https://www.navitime.co.jp/diagram/bus/00017424/00004155/1/,錦糸町駅前方面,https://www.navitime.co.jp/diagram/bus/00017424/00004155/0/
江東区,南砂３丁目,-,東京都江東区南砂３丁目２　,35.67096,139.82600,日曹橋,5,0.200,両２８〔日曹橋経由〕,[都営バス],臨海車庫方面,https://www.navitime.co.jp/diagram/bus/00017424/00004105/1/,両国駅前方面,https://www.navitime.co.jp/diagram/bus/00017424/00004105/0/
江東区,南砂３丁目,-,東京都江東区南砂３丁目２　,35.67096,139.82600,日曹橋,5,0.200,都０７,[都営バス],門前仲町（バス）方面,https://www.navitime.co.jp/diagram/bus/00017424/00004299/1/,錦糸町駅前方面,https://www.navitime.co.jp/diagram/bus/00017424/00004299/0/
江東区,南砂３丁目,-,東京都江東区南砂３丁目２　,35.67096,139.82600,日曹橋,5,0.200,錦１８,[都営バス],国際展示場駅前方面,https://www.navitime.co.jp/diagram/bus/00017424/00004310/1/,錦糸町駅前方面,https://www.navitime.co.jp/diagram/bus/00017424/00004310/0/
江東区,南砂３丁目,-,東京都江東区南砂３丁目４－３　,35.67300,139.82645,南砂三丁目,5,0.200,亀２１,[都営バス],亀戸駅前方面,https://www.navitime.co.jp/diagram/bus/00017683/00004106/1/,東陽町駅前方面,https://www.navitime.co.jp/diagram/bus/00017683/00004106/0/
江東区,南砂３丁目,-,東京都江東区南砂３丁目４－３　,35.67300,139.82645,南砂三丁目,5,0.200,両２８〔日曹橋経由〕,[都営バス],臨海車庫方面,https://www.navitime.co.jp/diagram/bus/00017683/00004105/1/,両国駅前方面,https://www.navitime.co.jp/diagram/bus/00017683/00004105/0/
江東区,南砂３丁目,-,東京都江東区南砂３丁目４－３　,35.67300,139.82645,南砂三丁目,5,0.200,急行０５,[都営バス],日本科学未来館方面,https://www.navitime.co.jp/diagram/bus/00017683/00004155/1/,錦糸町駅前方面,https://www.navitime.co.jp/diagram/bus/00017683/00004155/0/
江東区,南砂３丁目,-,東京都江東区南砂３丁目４－３　,35.67300,139.82645,南砂三丁目,5,0.200,都０７,[都営バス],門前仲町（バス）方面,https://www.navitime.co.jp/diagram/bus/00017683/00004299/1/,錦糸町駅前方面,https://www.navitime.co.jp/diagram/bus/00017683/00004299/0/
江東区,南砂３丁目,-,東京都江東区南砂３丁目４－３　,35.67300,139.82645,南砂三丁目,5,0.200,錦１８,[都営バス],国際展示場駅前方面,https://www.navitime.co.jp/diagram/bus/00017683/00004310/1/,錦糸町駅前方面,https://www.navitime.co.jp/diagram/bus/00017683/00004310/0/
江東区,南砂４丁目,-,東京都江東区南砂４丁目５－１５　,35.67417,139.82957,福島橋南詰,1,1.000,門２１,[都営バス],東大島駅前〔大島口〕方面,https://www.navitime.co.jp/diagram/bus/00017942/00004318/1/,門前仲町（バス）方面,https://www.navitime.co.jp/diagram/bus/00017942/00004318/0/
江東区,南砂４丁目,-,東京都江東区南砂４丁目７－１７　,35.67286,139.82899,福島橋(東京都),1,1.000,亀２１,[都営バス],亀戸駅前方面,https://www.navitime.co.jp/diagram/bus/00017592/00004106/1/,東陽町駅前方面,https://www.navitime.co.jp/diagram/bus/00017592/00004106/0/
江東区,南砂４丁目,-,東京都江東区南砂４丁目Ｊūｔａｋｕ　,35.67355,139.83228,南砂四丁目住宅,1,1.000,門２１,[都営バス],東大島駅前〔大島口〕方面,https://www.navitime.co.jp/diagram/bus/00017941/00004318/1/,門前仲町（バス）方面,https://www.navitime.co.jp/diagram/bus/00017941/00004318/0/
江東区,南砂５丁目,-,東京都江東区南砂５丁目Ｄａｎｃｈｉ　,35.67447,139.83339,南砂五丁目団地,3,0.333,亀２３(亀戸駅前-江東高齢者医療センター),[都営バス],江東高齢者医療センター方面,https://www.navitime.co.jp/diagram/bus/00017940/00004107/1/,-,-
江東区,南砂５丁目,-,東京都江東区南砂５丁目Ｄａｎｃｈｉ　,35.67447,139.83339,南砂五丁目団地,3,0.333,門２１,[都営バス],東大島駅前〔大島口〕方面,https://www.navitime.co.jp/diagram/bus/00017940/00004318/1/,門前仲町（バス）方面,https://www.navitime.co.jp/diagram/bus/00017940/00004318/0/
江東区,南砂５丁目,-,東京都江東区南砂５丁目Ｄａｎｃｈｉ　,35.67447,139.83339,南砂五丁目団地,3,0.333,亀２３(江東高齢者医療センター-亀戸駅前),[都営バス],亀戸駅前方面,https://www.navitime.co.jp/diagram/bus/00017940/00004108/1/,-,-
江東区,南砂６丁目,-,東京都江東区南砂６丁目１３　,35.66984,139.83755,元八幡(東京都),1,1.000,亀２１,[都営バス],亀戸駅前方面,https://www.navitime.co.jp/diagram/bus/00017741/00004106/1/,東陽町駅前方面,https://www.navitime.co.jp/diagram/bus/00017741/00004106/0/
江東区,南砂６丁目,-,東京都江東区南砂６丁目１－７　,35.67163,139.83251,学校通り,1,1.000,亀２１,[都営バス],亀戸駅前方面,https://www.navitime.co.jp/diagram/bus/00016724/00004106/1/,東陽町駅前方面,https://www.navitime.co.jp/diagram/bus/00016724/00004106/0/
江東区,南砂６丁目,-,東京都江東区南砂６丁目５　,35.67305,139.83516,江東図書館入口,2,0.500,陽２０(東陽町駅前-東大島駅前),[都営バス],東大島駅前〔大島口〕方面,https://www.navitime.co.jp/diagram/bus/00018285/00004342/1/,-,-
江東区,南砂６丁目,-,東京都江東区南砂６丁目５　,35.67305,139.83516,江東図書館入口,2,0.500,陽２０(東大島駅前-新砂三丁目アパート),[都営バス],新砂三丁目アパート方面,https://www.navitime.co.jp/diagram/bus/00018285/00004343/1/,-,-
江東区,南砂６丁目,-,東京都江東区南砂６丁目８－１９　,35.67100,139.83433,南砂六丁目,1,1.000,亀２１,[都営バス],亀戸駅前方面,https://www.navitime.co.jp/diagram/bus/00017684/00004106/1/,東陽町駅前方面,https://www.navitime.co.jp/diagram/bus/00017684/00004106/0/
江東区,白河２丁目,-,東京都江東区白河２丁目７　,35.68228,139.80279,白河二丁目,1,1.000,秋２６,[都営バス],秋葉原駅前方面,https://www.navitime.co.jp/diagram/bus/00016986/00004254/1/,葛西駅前方面,https://www.navitime.co.jp/diagram/bus/00016986/00004254/0/
江東区,富岡１丁目,-,東京都江東区富岡１丁目２２－１８　,35.67015,139.80003,富岡一丁目(江東区),3,0.333,東２２,[都営バス],錦糸町駅前方面,https://www.navitime.co.jp/diagram/bus/00017290/00004184/1/,東京駅丸の内北口方面,https://www.navitime.co.jp/diagram/bus/00017290/00004184/0/
江東区,富岡１丁目,-,東京都江東区富岡１丁目２２－１８　,35.67015,139.80003,富岡一丁目(江東区),3,0.333,東２０,[都営バス],錦糸町駅前方面,https://www.navitime.co.jp/diagram/bus/00017290/00004183/1/,東京駅丸の内北口方面,https://www.navitime.co.jp/diagram/bus/00017290/00004183/0/
江東区,富岡１丁目,-,東京都江東区富岡１丁目２２－１８　,35.67015,139.80003,富岡一丁目(江東区),3,0.333,都０７,[都営バス],門前仲町（バス）方面,https://www.navitime.co.jp/diagram/bus/00017290/00004299/1/,錦糸町駅前方面,https://www.navitime.co.jp/diagram/bus/00017290/00004299/0/
江東区,富岡１丁目,-,東京都江東区富岡１丁目４　,35.67131,139.79737,不動尊前(東京都),3,0.333,東２２,[都営バス],錦糸町駅前方面,https://www.navitime.co.jp/diagram/bus/00017597/00004184/1/,東京駅丸の内北口方面,https://www.navitime.co.jp/diagram/bus/00017597/00004184/0/
江東区,富岡１丁目,-,東京都江東区富岡１丁目４　,35.67131,139.79737,不動尊前(東京都),3,0.333,都０７,[都営バス],門前仲町（バス）方面,https://www.navitime.co.jp/diagram/bus/00017597/00004299/1/,錦糸町駅前方面,https://www.navitime.co.jp/diagram/bus/00017597/00004299/0/
江東区,富岡１丁目,-,東京都江東区富岡１丁目４　,35.67131,139.79737,不動尊前(東京都),3,0.333,東２０,[都営バス],錦糸町駅前方面,https://www.navitime.co.jp/diagram/bus/00017597/00004183/1/,東京駅丸の内北口方面,https://www.navitime.co.jp/diagram/bus/00017597/00004183/0/
江東区,平野１丁目,-,東京都江東区平野１丁目３　,35.67881,139.79846,平野一丁目(東京都),1,1.000,門３３,[都営バス],亀戸駅前方面,https://www.navitime.co.jp/diagram/bus/00017578/00004319/1/,豊海水産埠頭方面,https://www.navitime.co.jp/diagram/bus/00017578/00004319/0/
江東区,平野４丁目,-,東京都江東区平野４丁目６　,35.67691,139.80700,木場公園,2,0.500,東２０,[都営バス],錦糸町駅前方面,https://www.navitime.co.jp/diagram/bus/00018279/00004183/1/,東京駅丸の内北口方面,https://www.navitime.co.jp/diagram/bus/00018279/00004183/0/
江東区,平野４丁目,-,東京都江東区平野４丁目６　,35.67691,139.80700,木場公園,2,0.500,業１０(新橋-とうきょうスカイツリー駅前),[都営バス],とうきょうスカイツリー駅前方面,https://www.navitime.co.jp/diagram/bus/00018279/00004215/1/,新橋（東京都）方面,https://www.navitime.co.jp/diagram/bus/00018279/00004215/0/
江東区,豊洲１丁目,-,東京都江東区豊洲１丁目３　,35.66156,139.79201,豊洲一丁目,2,0.500,豊洲０１(キャナルコート方面),[都営バス],豊洲駅前/キャナルコート３街区前方面,https://www.navitime.co.jp/diagram/bus/00017300/00004285/1/,-,-
江東区,豊洲１丁目,-,東京都江東区豊洲１丁目３　,35.66156,139.79201,豊洲一丁目,2,0.500,門１９,[都営バス],門前仲町（バス）方面,https://www.navitime.co.jp/diagram/bus/00017300/00004317/1/,深川車庫前/東京ビッグサイト〔バス〕方面,https://www.navitime.co.jp/diagram/bus/00017300/00004317/0/
江東区,豊洲１丁目,-,東京都江東区豊洲１丁目３　,35.66157,139.79343,豊洲一丁目公園前,1,1.000,豊洲０１(キャナルコート方面),[都営バス],豊洲駅前/キャナルコート３街区前方面,https://www.navitime.co.jp/diagram/bus/00018137/00004285/1/,-,-
江東区,豊洲１丁目,-,東京都江東区豊洲１丁目５　,35.65893,139.79056,日本ユニシス本社前,7,0.143,豊洲０１(豊洲一丁目方面),[都営バス],豊洲一丁目/豊洲駅前方面,https://www.navitime.co.jp/diagram/bus/00018038/00004286/1/,-,-
江東区,豊洲１丁目,-,東京都江東区豊洲１丁目５　,35.65893,139.79056,日本ユニシス本社前,7,0.143,東１６(東京駅八重洲口-東京ビッグサイト),[都営バス],東京ビッグサイト〔バス〕方面,https://www.navitime.co.jp/diagram/bus/00018038/00004180/1/,東京駅八重洲口方面,https://www.navitime.co.jp/diagram/bus/00018038/00004180/0/
江東区,豊洲１丁目,-,東京都江東区豊洲１丁目５　,35.65893,139.79056,日本ユニシス本社前,7,0.143,錦１３(晴海埠頭-錦糸町駅前),[都営バス],錦糸町駅前方面,https://www.navitime.co.jp/diagram/bus/00018038/00004307/1/,晴海埠頭方面,https://www.navitime.co.jp/diagram/bus/00018038/00004307/0/
江東区,豊洲１丁目,-,東京都江東区豊洲１丁目５　,35.65893,139.79056,日本ユニシス本社前,7,0.143,東１５,[都営バス],東京駅八重洲口方面,https://www.navitime.co.jp/diagram/bus/00018038/00004179/1/,深川車庫前方面,https://www.navitime.co.jp/diagram/bus/00018038/00004179/0/
江東区,豊洲１丁目,-,東京都江東区豊洲１丁目５　,35.65893,139.79056,日本ユニシス本社前,7,0.143,深夜１４,[都営バス],深川車庫前方面,https://www.navitime.co.jp/diagram/bus/00018038/00004382/1/,東京駅八重洲口方面,https://www.navitime.co.jp/diagram/bus/00018038/00004382/0/
江東区,豊洲１丁目,-,東京都江東区豊洲１丁目５　,35.65893,139.79056,日本ユニシス本社前,7,0.143,業１０(新橋-とうきょうスカイツリー駅前),[都営バス],とうきょうスカイツリー駅前方面,https://www.navitime.co.jp/diagram/bus/00018038/00004215/1/,新橋（東京都）方面,https://www.navitime.co.jp/diagram/bus/00018038/00004215/0/
江東区,豊洲１丁目,-,東京都江東区豊洲１丁目５　,35.65893,139.79056,日本ユニシス本社前,7,0.143,都０５-１出入,[都営バス],晴海三丁目/東京駅丸の内南口方面,https://www.navitime.co.jp/diagram/bus/00018038/00004296/1/,深川車庫前方面,https://www.navitime.co.jp/diagram/bus/00018038/00004296/0/
江東区,豊洲２丁目,-,東京都江東区豊洲２丁目　,35.65814,139.79296,ＩＨＩ前(江東区),8,0.125,東１５,[都営バス],東京駅八重洲口方面,https://www.navitime.co.jp/diagram/bus/00017298/00004179/1/,深川車庫前方面,https://www.navitime.co.jp/diagram/bus/00017298/00004179/0/
江東区,豊洲２丁目,-,東京都江東区豊洲２丁目　,35.65814,139.79296,ＩＨＩ前(江東区),8,0.125,都０５-１出入,[都営バス],晴海三丁目/東京駅丸の内南口方面,https://www.navitime.co.jp/diagram/bus/00017298/00004296/1/,深川車庫前方面,https://www.navitime.co.jp/diagram/bus/00017298/00004296/0/
江東区,豊洲２丁目,-,東京都江東区豊洲２丁目　,35.65814,139.79296,ＩＨＩ前(江東区),8,0.125,豊洲０１(キャナルコート方面),[都営バス],豊洲駅前/キャナルコート３街区前方面,https://www.navitime.co.jp/diagram/bus/00017298/00004285/1/,-,-
江東区,豊洲２丁目,-,東京都江東区豊洲２丁目　,35.65814,139.79296,ＩＨＩ前(江東区),8,0.125,東１６(東京駅八重洲口-東京ビッグサイト),[都営バス],東京ビッグサイト〔バス〕方面,https://www.navitime.co.jp/diagram/bus/00017298/00004180/1/,東京駅八重洲口方面,https://www.navitime.co.jp/diagram/bus/00017298/00004180/0/
江東区,豊洲２丁目,-,東京都江東区豊洲２丁目　,35.65814,139.79296,ＩＨＩ前(江東区),8,0.125,錦１３(晴海埠頭-錦糸町駅前),[都営バス],錦糸町駅前方面,https://www.navitime.co.jp/diagram/bus/00017298/00004307/1/,晴海埠頭方面,https://www.navitime.co.jp/diagram/bus/00017298/00004307/0/
江東区,豊洲２丁目,-,東京都江東区豊洲２丁目　,35.65814,139.79296,ＩＨＩ前(江東区),8,0.125,門１９,[都営バス],門前仲町（バス）方面,https://www.navitime.co.jp/diagram/bus/00017298/00004317/1/,深川車庫前/東京ビッグサイト〔バス〕方面,https://www.navitime.co.jp/diagram/bus/00017298/00004317/0/
江東区,豊洲２丁目,-,東京都江東区豊洲２丁目　,35.65814,139.79296,ＩＨＩ前(江東区),8,0.125,深夜１４,[都営バス],深川車庫前方面,https://www.navitime.co.jp/diagram/bus/00017298/00004382/1/,東京駅八重洲口方面,https://www.navitime.co.jp/diagram/bus/00017298/00004382/0/
江東区,豊洲２丁目,-,東京都江東区豊洲２丁目　,35.65814,139.79296,ＩＨＩ前(江東区),8,0.125,業１０(新橋-とうきょうスカイツリー駅前),[都営バス],とうきょうスカイツリー駅前方面,https://www.navitime.co.jp/diagram/bus/00017298/00004215/1/,新橋（東京都）方面,https://www.navitime.co.jp/diagram/bus/00017298/00004215/0/
