指標名,スポーツ施設,,,,,NAVITIMEの取得範囲（検索欄の小カテゴリ）,
出典,NAVITIME,,,,,2020年度納品物　：　スポーツ施設/運動公園、スポーツクラブ/フィットネスクラブ,
年次,2022/2/2取得,,,,,2021年度納品物　：　上記に加え、ゴルフ場（ゴルフ練習場）、テニスコ―ト、,
URL,https://www.navitime.co.jp/,,,,,スポーツスクール、テニススクール、スケート場、プール,
備考,（2020年度：423件、2021年度：912件）※昨年度から、NAVITIMEの取得範囲を拡張。右記のとおり。,,,,,,
,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,種類
品川区,小山３丁目,-,東京都品川区小山3-23-19,35.61856,139.70476,極真空手武蔵小山道場,スポーツスクール/体験
新宿区,岩戸町,-,東京都新宿区岩戸町14,35.701112,139.736951,極真館・神楽坂道場,スポーツスクール/体験 
千代田区,飯田橋４丁目,-,東京都千代田区飯田橋4丁目5-6,35.70039,139.747225,極真会館飯田橋道場,スポーツスクール/体験 
新宿区,上落合３丁目,-,東京都新宿区上落合3丁目23-17,35.710437,139.682659,極真会館東京城西支部落合・東中野道場,スポーツスクール/体験 
新宿区,四谷３丁目,-,東京都新宿区四谷3丁目11,35.688099,139.719098,極真会館四谷・飯田橋道場,スポーツスクール/体験
港区,新橋５丁目,虎ノ門広域,東京都港区新橋5-29-2,35.662559,139.755737,極真カラテ六本木・新橋道場,スポーツスクール/体験
港区,芝浦３丁目,-,東京都港区芝浦3-14-19 大成企業ビル2F,35.642663,139.747705,岩盤ホットヨガスタジオWAYAN RESORT YOGA(ワヤンリゾートヨガ),スポーツスクール/体験
渋谷区,千駄ケ谷３丁目,-,東京都渋谷区千駄ヶ谷3-53-12 グレンパーク原宿 102,35.674434,139.705519,完全プライベートパーソナルジム808 TOKYO(トウキョウ),スポーツクラブ/フィットネスクラブ 
渋谷区,恵比寿南２丁目,-,東京都渋谷区恵比寿南2-20-2 ガイア恵比寿ビル 7F,35.643696,139.709825,株式会社ポジティブスターヨガ,スポーツクラブ/フィットネスクラブ 
渋谷区,南平台町,-,東京都渋谷区南平台町13-15,35.655008,139.695957,株式会社Shapes(シェイプス),スポーツクラブ/フィットネスクラブ 
千代田区,神田三崎町２丁目,-,東京都千代田区三崎町2-6-6 光建ビル 3-5F,35.700285,139.753919,格闘技ジム アカデミア・アーザ,スポーツクラブ/フィットネスクラブ 
港区,西麻布４丁目,-,東京都港区西麻布4-22-11 MIC 西麻布ビル 2F,35.657355,139.718474,皆思道場,スポーツスクール/体験
千代田区,神田神保町１丁目,-,東京都千代田区神田神保町1丁目60,35.698707,139.757472,加圧リハビット,スポーツ施設/運動公園
港区,南麻布３丁目,-,東京都港区南麻布3丁目3-25,35.649879,139.731532,加圧トレーニングスタジオバイタル(studioVital),スポーツクラブ/フィットネスクラブ
新宿区,西新宿４丁目,-,東京都新宿区西新宿4-1-7,35.690718,139.686873,加圧トレーニングONE’s,スポーツクラブ/フィットネスクラブ
港区,芝浦３丁目,-,東京都港区芝浦3丁目11-8,35.642813,139.74978,加圧スタジオB&B田町スタジオ,スポーツクラブ/フィットネスクラブ
新宿区,新宿４丁目,-,東京都新宿区新宿4-3-17,35.688591,139.703838,黄金比率ダイエット研究所,スポーツスクール/体験 
渋谷区,猿楽町,-,東京都渋谷区猿楽町12-35,35.650878,139.701679,猿楽トレーニングジム,スポーツクラブ/フィットネスクラブ
渋谷区,笹塚２丁目,-,東京都渋谷区笹塚2丁目21-2,35.673919,139.664484,ワンツー,スポーツスクール/体験 
品川区,西五反田２丁目,-,東京都品川区西五反田2-5-2 五反田東幸ビル3・4F,35.627028,139.722389,ワタナベボクシングジム,スポーツスクール/体験 
新宿区,下落合３丁目,-,東京都新宿区下落合3丁目18-1,35.722756,139.704534,わたしのゴルフ目白店,ゴルフ練習場 
中央区,日本橋蛎殻町１丁目,-,東京都中央区日本橋蛎殻町1丁目18-2,35.68224,139.782849,わたしのゴルフ日本橋蛎殻町店,スポーツスクール/体験
中央区,築地２丁目,-,東京都中央区築地2丁目7-6,35.66953,139.772844,わたしのゴルフ築地店,スポーツスクール/体験 
港区,赤坂２丁目,赤坂,東京都港区赤坂2丁目15-18,35.671668,139.738311,わたしのゴルフ赤坂店,スポーツスクール/体験 
新宿区,西新宿７丁目,-,東京都新宿区西新宿7丁目9-6,35.694787,139.698019,わたしのゴルフ西新宿店,スポーツスクール/体験
千代田区,西神田２丁目,-,東京都千代田区西神田2丁目2-13,35.698788,139.7559,わたしのゴルフ水道橋店,スポーツスクール/体験
新宿区,高田馬場４丁目,-,東京都新宿区高田馬場4丁目1-7,35.71018,139.702496,わたしのゴルフ高田馬場店,ゴルフ練習場 
中央区,銀座１丁目,-,東京都中央区銀座1-2-2,35.675471,139.767122,ワウディーTOKYO,スポーツクラブ/フィットネスクラブ
港区,麻布台３丁目,-,東京都港区麻布台3-5-7 麻布アメレックスビル1F,35.659939,139.740294,ワールドウィング麻布,スポーツクラブ/フィットネスクラブ 
新宿区,西新宿１丁目,-,東京都新宿区西新宿1-19-6 山手新宿ビル 7F,35.688193,139.696919,ワールドウィング 新宿店,スポーツクラブ/フィットネスクラブ
品川区,荏原４丁目,-,東京都品川区荏原4-4-2 グリーンプラザ武蔵小山1F・2F,35.616093,139.70849,ワールド+ジム 武蔵小山店,スポーツクラブ/フィットネスクラブ 
渋谷区,富ケ谷２丁目,-,東京都渋谷区富ヶ谷2丁目41-10,35.666848,139.684682,ワークアウトイサミ,スポーツ施設/運動公園 
港区,赤坂２丁目,赤坂,東京都港区赤坂2丁目12-13,35.670813,139.740836,ロングブレススタジオ,スポーツクラブ/フィットネスクラブ 
港区,三田５丁目,-,東京都港区三田5-6-8 ナカムラビル 4F,35.646604,139.739795,ロコムーブ,スポーツクラブ/フィットネスクラブ
千代田区,神田三崎町３丁目,-,東京都千代田区神田三崎町3丁目6-12,35.701701,139.751395,レックゴルフスクール水道橋,スポーツスクール/体験 
港区,六本木６丁目,六本木,東京都港区六本木6-2-31 六本木ヒルズノースタワー 1F,35.661816,139.730165,ルルレモン 六本木ヒルズ,スポーツクラブ/フィットネスクラブ
新宿区,新宿３丁目,-,東京都新宿区新宿3-30-13 新宿マルイ本館1F,35.690935,139.704063,ルルレモン 新宿マルイ本館店,スポーツスクール/体験 
港区,芝５丁目,-,東京都港区芝5丁目27-1,35.647141,139.745639,ルネサンス田町・三田,スポーツクラブ/フィットネスクラブ 
